11:memory-leaks	c++	memory	memory-management	c	iphone	malloc	debugging	c#	java	30.0%	60.0%	40.0
7312:javascript	java	html	c#	algorithm	asp.net	css	ruby-on-rails	post	c++	10.0%	20.0%	13.333333333333334
7314:c#	asp.net	java	php	c++	.net	javascript	virtual-directory	ajax	math	10.0%	33.33333333333333%	15.384615384615383
7322:excel	c#	vba	excel-2007	java	iphone	macros	uitableview	mysql	poi	20.0%	100.0%	33.333333333333336
7323:java	ruby	ruby-on-rails	eclipse	c#	jruby	books	java-ee	silverlight	.net	20.0%	66.66666666666666%	30.769230769230766
7332:java	c#	string	.net	asp.net	javascript	objective-c	parameters	dictionary	performance	20.0%	50.0%	28.571428571428573
7334:python	java	c#	objective-c	javascript	string	css	vb.net	php	folder	10.0%	33.33333333333333%	15.384615384615383
7344:mvc	asp.net-mvc	php	zend-framework	asp.net	c#	frameworks	.net	asp.net-mvc-3	java	20.0%	50.0%	28.571428571428573
7349:svn	version-control	mercurial	git	sharpsvn	tortoisesvn	git-svn	authentication	node.js	cvs	10.0%	33.33333333333333%	15.384615384615383
7359:asp.net	java	php	javascript	twitter	objective-c	c#	jquery	case-sensitive	accents	20.0%	66.66666666666666%	30.769230769230766
7363:iphone	javascript	php	java	objective-c	c#	c++	extjs	django	python	10.0%	100.0%	18.181818181818183
7374:sharepoint	asp.net	c#	sharepoint2010	authentication	java	android	sharepoint2007	claims-based-identity	wss	10.0%	33.33333333333333%	15.384615384615383
7384:windows	c#	.net	asp.net	c++	java	dll	exe	javascript	linux	0.0%	0.0%	NaN
7391:c++	c#	.net	open-source	javascript	asp.net	books	c	resources	c#-3.0	20.0%	100.0%	33.333333333333336
7394:java	eclipse	c#	android	.net	javascript	objective-c	methods	wsdl	jboss	10.0%	25.0%	14.285714285714286
7406:c#	garbage-collection	.net	java	visual-studio	asp.net	android	scrum	agile	c	10.0%	100.0%	18.181818181818183
7412:python	c#	math	module	matrix	unicode	floating-point	matlab	decimal	php	10.0%	25.0%	14.285714285714286
7414:ruby-on-rails	asp.net	php	render	c#	java	ajax	shell	sql	wpf	10.0%	33.33333333333333%	15.384615384615383
7429:php	html	c#	string	django	python	templates	.net	xml	get	20.0%	100.0%	33.333333333333336
7432:php	session	java	asp.net	jsp	session-variables	c#	java-ee	web-development	ruby-on-rails	10.0%	33.33333333333333%	15.384615384615383
7444:.htaccess	mod-rewrite	apache	asp.net	java	javascript	php	css	html	iis6	10.0%	33.33333333333333%	15.384615384615383
7445:python	printing	string	c#	c	java	linux	php	newline	output	10.0%	25.0%	14.285714285714286
7446:git	svn	mercurial	version-control	git-svn	github	clone	git-remote	ssh	branch	20.0%	50.0%	28.571428571428573
7453:c#	c++	c	asp.net	iphone	core-data	objective-c	.net	visual-studio	python	10.0%	100.0%	18.181818181818183
7463:.htaccess	mod-rewrite	apache	php	asp.net-mvc	asp.net	redirect	url-rewriting	c#	url	10.0%	25.0%	14.285714285714286
7481:sql	tags	php	mysql	html	haskell	wordpress	sql-server	query	ruby	20.0%	40.0%	26.666666666666668
7497:c#	java	c++	algorithm	json	books	homework	html	wpf	r	10.0%	50.0%	16.666666666666668
7516:sql	c#	mysql	java	winforms	python	php	css	html	datagridview	10.0%	33.33333333333333%	15.384615384615383
7517:java	c#	.net	c++	methods	objective-c	iphone	wsdl	r	name	10.0%	25.0%	14.285714285714286
7520:hibernate	java	database	python	html	sql	javascript	couchdb	ruby-on-rails-3	ruby-on-rails	10.0%	20.0%	13.333333333333334
7525:iphone	objective-c	opengl-es	java	asp.net	c#	xcode	c++	ipad	frameworks	10.0%	33.33333333333333%	15.384615384615383
7528:java	asp.net	python	c#	javascript	mfc	sql	internet-explorer	windows	c++	10.0%	33.33333333333333%	15.384615384615383
7531:javascript	jquery	function	ajax	object	setinterval	syntax	methods	oop	prototype	20.0%	66.66666666666666%	30.769230769230766
7540:wpf	c#	xaml	silverlight	databinding	.net	binding	scrollviewer	datagrid	stackpanel	10.0%	100.0%	18.181818181818183
7552:windows	.net	c#	c++	asp.net	visual-studio-2008	dll	windows-7	c	visual-studio	10.0%	100.0%	18.181818181818183
7555:java	programming-languages	eclipse	c#	tutorials	compiler	c	java-ee	eclipse-rcp	eclipse-plugin	20.0%	40.0%	26.666666666666668
7562:scala	javascript	c#	java	php	.net	collections	arrays	linq	c++	20.0%	66.66666666666666%	30.769230769230766
7570:java	c#	asp.net	file	regex	php	library	compare	.net	database	0.0%	0.0%	NaN
7583:asp.net-mvc	asp.net	ruby-on-rails	struts2	java	php	mvc	zend-framework	iphone	c#	30.0%	100.0%	46.15384615384615
7591:php	asp.net	paypal	payment	payment-gateway	joomla	joomla1.5	c#	wordpress	android	10.0%	50.0%	16.666666666666668
7611:python	java	qt	import	signal	c++	signals	module	django	eclipse	10.0%	33.33333333333333%	15.384615384615383
7631:java	c#	ant	continuous-integration	php	android	maven	teamcity	visual-studio-2008	internet-explorer	10.0%	50.0%	16.666666666666668
7637:object	php	c#	javascript	arrays	java	c++	objective-c	jquery	multidimensional-array	0.0%	0.0%	NaN
7642:sql	mysql	sql-server	query	graph	algorithm	sum	c#	database	math	10.0%	50.0%	16.666666666666668
7643:asp.net	java	javascript	asp.net-mvc	php	database	c#	joomla	asp.net-mvc-3	delphi	10.0%	100.0%	18.181818181818183
7658:c++	java	c#	php	winapi	android	javascript	.net	simbl	windows	0.0%	0.0%	NaN
7674:.htaccess	apache	mod-rewrite	c#	php	java	url-rewriting	wordpress	file	redirect	10.0%	33.33333333333333%	15.384615384615383
7698:wpf	c#	asp.net	javascript	.net	events	winforms	listbox	flex	jquery	10.0%	50.0%	16.666666666666668
7699:c++	c	char	string	arrays	visual-c++	c#	java	struct	typedef	20.0%	66.66666666666666%	30.769230769230766
7705:php	frameworks	zend-framework	mvc	.net	c#	behat	bdd	.net-3.5	asp.net	20.0%	66.66666666666666%	30.769230769230766
7709:sql	mysql	linq	linq-to-sql	sql-server	php	tsql	c#	sql-server-2005	sql-server-2008	20.0%	40.0%	26.666666666666668
7724:c++	c	gcc	visual-c++	g++	boost	visual-studio-2010	linker	c#	windows	10.0%	50.0%	16.666666666666668
7726:javascript	php	c#	java	asp.net	facebook	css	css3	html	android	0.0%	0.0%	NaN
7738:objective-c	javascript	c++	html	java	android	css	ruby-on-rails	ruby	cocoa	10.0%	100.0%	18.181818181818183
7739:c#	asp.net	asp.net-mvc	list	python	mvc	fonts	css	iphone	.net	10.0%	100.0%	18.181818181818183
7755:date	sql	datetime	python	ruby	tsql	calendar	sql-server-2005	php	c#	0.0%	0.0%	NaN
7761:java	exception	swing	c#	asp.net	string	.net	file-io	c++	iphone	20.0%	100.0%	33.333333333333336
7777:date	php	java	c#	iphone	jquery	datepicker	objective-c	calendar	javascript	0.0%	0.0%	NaN
7782:ssl	certificate	https	security	ssl-certificate	java	android	.net	c#	apache	10.0%	33.33333333333333%	15.384615384615383
7805:iphone	objective-c	uiviewcontroller	cocoa-touch	xcode	ios	uiimageview	uiimage	uinavigationcontroller	uibutton	10.0%	100.0%	18.181818181818183
7806:c#	interface	generics	java	.net	inheritance	ilist	covariance	abstract	ejb-3.0	30.0%	100.0%	46.15384615384615
7807:https	ssl	php	windows	security	c#	asp.net	iphone	java	proxy	30.0%	100.0%	46.15384615384615
7825:iphone	c#	javascript	asp.net	objective-c	listview	jquery	uitableviewcell	android	xna	20.0%	66.66666666666666%	30.769230769230766
7827:java	iphone	c++	python	asp.net	web-development	cookies	javascript	c#	html5	20.0%	100.0%	33.333333333333336
7828:visual-studio	performance	c	.net	c++	c#	self-improvement	resharper	books	training	0.0%	0.0%	NaN
7834:ruby-on-rails	ruby	javascript	c#	java	asp.net	ruby-on-rails-3	.net	obfuscation	python	10.0%	33.33333333333333%	15.384615384615383
7841:javascript	php	get	variables	c	math	maven	ant	c#	asp.net	10.0%	100.0%	18.181818181818183
7850:c#	java	generics	.net	collections	c++	inheritance	syntax	string	wcf	30.0%	60.0%	40.0
7853:python	regex	string	printing	perl	java	javascript	unit-testing	c#	lambda	20.0%	50.0%	28.571428571428573
7858:assembly	x86	c	gcc	nasm	linux	stack	inline-assembly	c++	visual-c++	30.0%	75.0%	42.857142857142854
7863:c++	books	javascript	programming-languages	functional-programming	c#	certification	java	.net	f#	0.0%	0.0%	NaN
7872:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	sms	heroku	c#	tempfile	jruby	devise	10.0%	33.33333333333333%	15.384615384615383
7878:c#	asp.net	dataset	.net	datatable	ado.net	vb.net	string	visual-studio	sql	10.0%	50.0%	16.666666666666668
7886:c#	.net	linux	file	php	java	directory	ruby	asp.net	download	20.0%	50.0%	28.571428571428573
7888:algorithm	c#	graph	drupal	treeview	java	linked-list	xml	drupal-6	c	20.0%	50.0%	28.571428571428573
7896:java	eclipse	netbeans	eclipse-plugin	jar	scala	android	java-me	m2eclipse	validation	20.0%	66.66666666666666%	30.769230769230766
7901:c#	list	python	java	javascript	asp.net	android	internet-explorer	set	html	0.0%	0.0%	NaN
7909:php	sql	python	mysql	oracle	java	regex	javascript	database	asp.net	20.0%	66.66666666666666%	30.769230769230766
7912:java	php	javascript	eclipse	c++	exception-handling	try-catch	android	c	filesystems	10.0%	20.0%	13.333333333333334
7919:c#	css	perl	bash	windows	ruby	linux	javascript	gradient	c	10.0%	25.0%	14.285714285714286
7936:crystal-reports	c#	asp.net	sql	stored-procedures	mysql	oracle	java	jasper-reports	database	10.0%	100.0%	18.181818181818183
7947:c#	java	php	variables	javascript	asp.net	c++	c	python	sql	10.0%	100.0%	18.181818181818183
7957:wpf	c#	xaml	silverlight	databinding	.net	binding	listbox	grid	silverlight-3.0	10.0%	50.0%	16.666666666666668
7978:iphone	flash	android	video	audio	c#	objective-c	c++	mediaelement.js	streaming	0.0%	0.0%	NaN
7981:web-services	.net	wcf	asp.net	c#	java	windows-services	.net-4.0	delphi	rest	30.0%	75.0%	42.857142857142854
7983:java	c#	sql	database	asp.net	.net	php	javascript	html	ruby-on-rails	0.0%	0.0%	NaN
7984:mysql	sql	sql-server	stored-procedures	query	php	database	join	tsql	table	10.0%	25.0%	14.285714285714286
7985:wpf	c#	java	javascript	xaml	silverlight	c++	.net	r	php	20.0%	100.0%	33.333333333333336
8022:json	javascript	java	c#	jquery	parsing	.net	iphone	iphone-sdk-4.0	properties	10.0%	25.0%	14.285714285714286
8025:ruby	ruby-on-rails	design	design-patterns	java	c#	.net	homework	oop	ruby-on-rails-3	20.0%	66.66666666666666%	30.769230769230766
8041:java	c#	linq	php	asp.net	mysql	javascript	web-development	query	.net	20.0%	40.0%	26.666666666666668
8065:c#	javascript	java	asp.net	html	windows	c++	.net	css	get	10.0%	50.0%	16.666666666666668
8071:java	c#	c++	list	c	python	xml	.net	android	css	20.0%	40.0%	26.666666666666668
8081:c#	.net	java	stream	c++	c	inputstream	file-io	encryption	byte	20.0%	40.0%	26.666666666666668
8090:iphone	objective-c	cocoa-touch	xcode	nsstring	nsarray	cocoa	nsdictionary	ipad	ios	30.0%	100.0%	46.15384615384615
8091:wcf	c#	.net	asp.net	web-services	service	windows-services	windows	books	java	30.0%	100.0%	46.15384615384615
8093:php	upload	c#	image	iphone	asp.net	ruby-on-rails	html	ios	curl	10.0%	25.0%	14.285714285714286
8095:c#	.net	java	javascript	asp.net	string	php	html	wpf	double	20.0%	66.66666666666666%	30.769230769230766
8096:jquery	javascript	html	css	php	li	div	xhtml	ul	jquery-ui	10.0%	50.0%	16.666666666666668
8105:c#	java	asp.net	php	python	.net	r	javascript	ruby-on-rails	objective-c	0.0%	0.0%	NaN
8109:.net	c#	frameworks	php	.net-4.0	.net-3.5	asp.net	zend-framework	windows	vb.net	20.0%	50.0%	28.571428571428573
8112:javascript	java	asp.net	ajax	iphone	html	php	hide	c++	dhtml	10.0%	100.0%	18.181818181818183
8119:list	python	c#	java	string	javascript	get	collections	interop	c++	20.0%	66.66666666666666%	30.769230769230766
8129:java	c#	.net	asp.net	flex	java-ee	open-source	gnu	gpl	ajax	10.0%	33.33333333333333%	15.384615384615383
8135:math	c#	iphone	c++	algorithm	opengl	random	java	geometry	iphone-sdk-4.0	20.0%	50.0%	28.571428571428573
8161:javascript	java	asp.net	regex	string	c#	url	php	hex	jquery	10.0%	100.0%	18.181818181818183
8167:jquery	javascript	jquery-selectors	html	css	div	drag-and-drop	jquery-ui	draggable	ajax	30.0%	75.0%	42.857142857142854
8173:c#	asp.net	java	wpf	session	silverlight	jsp	blackberry	php	javascript	10.0%	33.33333333333333%	15.384615384615383
8191:javascript	jquery	asp.net	ajax	checkbox	validation	jquery-ui	html	python	select	20.0%	66.66666666666666%	30.769230769230766
8219:python	django	ruby	ruby-on-rails	string	django-templates	.net	c#	templates	java	30.0%	75.0%	42.857142857142854
8221:c#	javascript	asp.net	java	.net	php	drupal	objective-c	wpf	asp.net-mvc	0.0%	0.0%	NaN
8249:regex	java	string	javascript	c#	php	replace	validation	python	history	40.0%	100.0%	57.142857142857146
8256:php	javascript	html	url	forms	java	get	variables	mod-rewrite	jquery	20.0%	40.0%	26.666666666666668
8264:programming-languages	books	c++	functional-programming	c	php	javascript	career-development	certification	resources	20.0%	40.0%	26.666666666666668
8267:java	.net	c#	asp.net	ubuntu	linux	ruby-on-rails	nsis	visual-studio	windows-installer	10.0%	25.0%	14.285714285714286
8270:multithreading	c#	c++	java	.net	c	windows	process	python	sleep	20.0%	50.0%	28.571428571428573
8273:php	mod-rewrite	.htaccess	html	java	curl	programming-languages	css	regex	algorithm	20.0%	66.66666666666666%	30.769230769230766
8276:wpf	c#	asp.net	.net	controls	wpf-controls	activex	webbrowser-control	winforms	vb.net	10.0%	50.0%	16.666666666666668
8277:vim	c#	windows	.net	iphone	asp.net	python	objective-c	php	homework	0.0%	0.0%	NaN
8284:php	flex	jquery	url	asp.net	textarea	c#	javascript	.net	html	10.0%	25.0%	14.285714285714286
8315:database	sql	c#	performance	sql-server-2005	.net	sql-server	asp.net	query	nosql	20.0%	50.0%	28.571428571428573
8318:magento	php	categories	extjs	ruby-on-rails	product	e-commerce	vb.net	drupal	mysql	0.0%	0.0%	NaN
8319:asp.net-mvc	c#	asp.net	asp.net-mvc-3	java	razor	ruby	mvc	cakephp	django	10.0%	50.0%	16.666666666666668
8333:django	python	google-app-engine	zend-framework	frameworks	php	java	.net	asp.net	c#	30.0%	100.0%	46.15384615384615
8334:asp.net	c#	.net	php	c++	tools	css	javascript	java	programming-languages	0.0%	0.0%	NaN
8336:jquery	c#	java	html	validation	css	wpf	objective-c	textbox	winforms	10.0%	50.0%	16.666666666666668
8347:performance	excel	optimization	c#	.net	java	php	asp.net	vba	html	10.0%	100.0%	18.181818181818183
8359:c#	php	java	.net	delphi	windows	javascript	math	linux	visual-studio	10.0%	25.0%	14.285714285714286
8366:sharepoint	php	sharepoint2007	asp.net	sharepoint2010	java	c#	webparts	.net	security	20.0%	66.66666666666666%	30.769230769230766
8367:jquery	asp.net	c#	javascript	sql	html	java	python	iphone	checkbox	10.0%	25.0%	14.285714285714286
8370:windows	asp.net	java	c#	.net	php	c++	dll	css	css3	0.0%	0.0%	NaN
8392:web-services	java	soap	wcf	wsdl	asp.net	c#	cxf	android	rest	20.0%	100.0%	33.333333333333336
8397:wcf	.net	c#	silverlight	web-services	binding	authentication	wcf-binding	spring-security	grails	30.0%	75.0%	42.857142857142854
8401:entity-framework	c#	java	.net	spring	asp.net	php	.net-3.5	dependency-injection	entity	20.0%	66.66666666666666%	30.769230769230766
8414:c#	string	java	email	php	iphone	javascript	.net	regex	algorithm	10.0%	50.0%	16.666666666666668
8415:unit-testing	tdd	testing	c#	java	ruby	mstest	nunit	junit	c++	30.0%	75.0%	42.857142857142854
8421:php	.net	asp.net	c#	javascript	delphi	html	c++	readprocessmemory	winapi	10.0%	20.0%	13.333333333333334
8432:c#	java	asp.net	php	c++	javascript	.net	html	r	smarty	10.0%	33.33333333333333%	15.384615384615383
8438:php	arrays	mysql	c#	javascript	interface	multidimensional-array	sql	c++	java	20.0%	40.0%	26.666666666666668
8450:flash	actionscript-3	php	web-development	asp.net	c#	javascript	ruby-on-rails	actionscript	css	10.0%	25.0%	14.285714285714286
8457:image	asp.net	html	php	jquery	c#	gd	android	javascript	img	10.0%	25.0%	14.285714285714286
8461:css	jquery	jquery-ui	javascript	html	stylesheet	ruby-on-rails	hover	php	pseudo-class	30.0%	100.0%	46.15384615384615
8462:java	c#	c	javascript	casting	c++	memory	node.js	windows	winapi	10.0%	33.33333333333333%	15.384615384615383
8472:c#	mysql	php	sql	linq	asp.net	ruby-on-rails	query	jquery	linq-to-sql	20.0%	66.66666666666666%	30.769230769230766
8478:.net	windows	c#	java	asp.net	wpf	css	xaml	php	zend-framework	20.0%	40.0%	26.666666666666668
8482:php	c#	java	sql	c++	python	regex	mysql	sql-server	.net	10.0%	50.0%	16.666666666666668
8494:logging	log4j	java	log4net	c#	asp.net-mvc	configuration	c	python	ruby-on-rails	10.0%	50.0%	16.666666666666668
8501:wpf	.net	c#	wpf-controls	java	winforms	jquery	asp.net	objective-c	sql	20.0%	100.0%	33.333333333333336
8503:java	c++	javascript	c#	.net	mfc	css	c	delphi	python	20.0%	50.0%	28.571428571428573
8516:python	java	clojure	c#	c++	boolean	asp.net	bash	php	vb.net	20.0%	66.66666666666666%	30.769230769230766
8545:java	mod-rewrite	php	sql	.net	database	c#	apache	.htaccess	core-graphics	10.0%	20.0%	13.333333333333334
8546:.net	c#	asp.net	delphi	frameworks	winforms	mono	.net-3.5	windows	ide	50.0%	100.0%	66.66666666666667
8549:sql-server	asp.net	java	c#	sql-server-2005	sql	vb.net	smarty	sharepoint	sharepoint2010	0.0%	0.0%	NaN
8550:git	svn	mercurial	xcode	visual-studio-2010	version-control	c#	iphone	git-svn	commit	0.0%	0.0%	NaN
8555:python	django	database	php	sql	javascript	html	mysql	jquery	tuples	10.0%	33.33333333333333%	15.384615384615383
8568:c#	java	php	.net	jpa	asp.net	hibernate	drupal	mocking	nunit	0.0%	0.0%	NaN
8570:git	svn	mercurial	version-control	tortoisesvn	git-svn	xcode	commit	repository	dvcs	10.0%	33.33333333333333%	15.384615384615383
8572:python	linux	java	bash	javascript	string	html	c	unicode	shell	0.0%	0.0%	NaN
8573:sharepoint	asp.net	c#	sharepoint2007	html5	javascript	css	css3	sharepoint2010	webparts	10.0%	100.0%	18.181818181818183
8598:wcf	web-services	asp.net	authentication	forms-authentication	.net	c#	silverlight	java	rest	30.0%	60.0%	40.0
8613:javascript	asp.net	c#	class	objective-c	java	caching	facebook	ajax	php	30.0%	75.0%	42.857142857142854
8622:xml	java	xsd	c#	c++	xpath	android	php	asp.net	css	10.0%	50.0%	16.666666666666668
8659:c#	php	asp.net	cocoa	c++	java	website	javascript	sockets	guid	10.0%	25.0%	14.285714285714286
8666:sql	sql-server	mysql	date	tsql	sql-server-2005	c#	java	datetime	vb.net	20.0%	100.0%	33.333333333333336
8675:c#	wpf	winforms	.net	vb.net	css	asp.net	forms	treeview	custom-controls	0.0%	0.0%	NaN
8676:c#	asp.net	.net	javascript	c	c++	php	objective-c	asp.net-mvc	assemblies	20.0%	40.0%	26.666666666666668
8686:ruby-on-rails	ruby	html	javascript	css	memcached	.net	jquery	objective-c	asp.net	20.0%	40.0%	26.666666666666668
8693:c#	asp.net	java	php	.net	javascript	c	web-development	interface	multithreading	0.0%	0.0%	NaN
8694:php	java	javascript	c#	zend-framework	.net	jquery	asp.net	frameworks	html5	10.0%	50.0%	16.666666666666668
8697:javascript	c#	linq	java	python	php	django	mysql	arrays	jquery	10.0%	25.0%	14.285714285714286
8707:sql	sql-server	c#	tsql	stored-procedures	sql-server-2005	sql-server-2008	asp.net	iphone	azure	10.0%	50.0%	16.666666666666668
8730:c#	java	asp.net	tutorials	.net	php	silverlight	books	web-development	iphone	0.0%	0.0%	NaN
8759:java	c#	php	c	android	gcc	math	html	html5	javascript	0.0%	0.0%	NaN
8798:.htaccess	mod-rewrite	apache	redirect	url-rewriting	php	url	html	subdomain	iis6	0.0%	0.0%	NaN
8800:c#	matrix	python	matlab	math	linq	java	.net	numpy	decimal	0.0%	0.0%	NaN
8807:exception	c#	java	c++	php	asp.net	iphone	python	css	exception-handling	10.0%	33.33333333333333%	15.384615384615383
8816:flash	css	javascript	actionscript-3	actionscript	internet-explorer	c#	flash-cs4	jquery	menu	10.0%	33.33333333333333%	15.384615384615383
8817:sql	sql-server	mysql	database	query	stored-procedures	tsql	c#	indexing	sql-server-2008	10.0%	25.0%	14.285714285714286
8832:c#	wpf	winforms	asp.net	combobox	.net	textbox	android	jquery	wpf-controls	0.0%	0.0%	NaN
8852:html	image	php	iphone	java	image-processing	c#	img	javascript	css	0.0%	0.0%	NaN
8853:git	svn	mercurial	version-control	xcode	tortoisesvn	git-svn	netbeans	dvcs	repository	10.0%	20.0%	13.333333333333334
8862:java	c#	sql	javascript	asp.net-mvc	.net	php	ruby-on-rails	asp.net	asp.net-ajax	10.0%	25.0%	14.285714285714286
8866:sql	c++	sql-server	core-graphics	javascript	tsql	java	quartz-graphics	osx	context	10.0%	33.33333333333333%	15.384615384615383
8870:scrum	time	java	agile	garbage-collection	c#	php	.net	iphone	javascript	20.0%	100.0%	33.333333333333336
8881:database	sql	java	c#	jpa	sql-server	.net	android	dataset	asp.net	20.0%	40.0%	26.666666666666668
8902:logging	c#	python	c	java	workflow-foundation	workflow	.net	android	asp.net	20.0%	66.66666666666666%	30.769230769230766
8943:c++	vector	c#	stl	c	algorithm	iterator	java	homework	pointers	30.0%	60.0%	40.0
8962:c#	python	java	flex	.net	winforms	asp.net	iphone	jquery	android	0.0%	0.0%	NaN
8987:file	java	c#	php	c++	jquery	android	.net	size	file-format	0.0%	0.0%	NaN
8992:java	html	image	php	regex	image-processing	css	c#	iphone	javascript	20.0%	40.0%	26.666666666666668
9003:java	c#	asp.net	jms	.net	windows	spring	deployment	android	desktop-application	20.0%	50.0%	28.571428571428573
9017:mysql	linq	asp.net	c#	java	linq-to-sql	php	database	asp.net-mvc-2	c	20.0%	50.0%	28.571428571428573
9033:javascript	jquery	ajax	php	xmlhttprequest	google-chrome-extension	validation	c#	json	events	20.0%	66.66666666666666%	30.769230769230766
9044:php	flex	actionscript-3	flash	function	java	r	parameters	c#	asp.net	10.0%	100.0%	18.181818181818183
9046:c#	c++	language-agnostic	algorithm	quality	embedded	iphone	objective-c	c	visual-c++	10.0%	33.33333333333333%	15.384615384615383
9049:string	c#	regex	php	java	javascript	split	arrays	sql	algorithm	20.0%	66.66666666666666%	30.769230769230766
9051:email	php	asp.net	c#	smtp	html	gmail	javascript	ruby	java	10.0%	50.0%	16.666666666666668
9057:sockets	networking	c++	udp	c	c#	boost-asio	tcp	java	linux	30.0%	75.0%	42.857142857142854
9059:list	python	c#	java	lisp	collections	homework	common-lisp	c++	linq	0.0%	0.0%	NaN
9063:xml	c#	search	.net	c++	java	xsd	lucene	real-time	solr	30.0%	60.0%	40.0
9066:.net	c#	casting	silverlight	asp.net	.net-4.0	c	.net-3.5	frameworks	c++	30.0%	60.0%	40.0
9068:java	c#	image	c++	qt	php	.net	c	inputstream	silverlight	0.0%	0.0%	NaN
9076:sql-server	sql	sql-server-2008	sql-server-2005	c#	tsql	stored-procedures	query	database	oracle11g	20.0%	40.0%	26.666666666666668
9080:php	c#	java	asp.net	asp.net-mvc	python	jquery	adobe-air	cms	silverlight	10.0%	100.0%	18.181818181818183
9089:sql	mysql	query	join	sql-server	php	linq-to-sql	database	select	sql-server-2008	30.0%	100.0%	46.15384615384615
9105:sql-server	c#	asp.net	sql-server-2008	sql	windows	.net	iis	database	iis7	10.0%	20.0%	13.333333333333334
9108:visual-studio	visual-studio-2008	visual-studio-2010	c#	svn	c++	eclipse	git	version-control	.net	30.0%	100.0%	46.15384615384615
9109:javascript	c#	php	java	.net	asp.net	html	math	c	asp.net-mvc	0.0%	0.0%	NaN
9116:asp.net	asp.net-mvc	mvc	javascript	c#	.net	asp.net-mvc-3	ruby-on-rails	design-patterns	razor	30.0%	75.0%	42.857142857142854
9127:c++	php	java	asp.net	c#	javascript	python	html	windows	.net	10.0%	25.0%	14.285714285714286
9139:wpf	c#	xaml	java	visual-studio	php	javascript	.net	visual-studio-2008	windows	0.0%	0.0%	NaN
9148:string	javascript	c#	c++	java	regex	jquery	objective-c	ascii	json	10.0%	50.0%	16.666666666666668
9155:php	java	javascript	c#	asp.net	ruby-on-rails	ruby-on-rails-3	windows	c	ajax	20.0%	50.0%	28.571428571428573
9171:wpf	c#	winforms	asp.net	.net	silverlight	usercontrols	wpf-controls	xaml	mvvm	20.0%	66.66666666666666%	30.769230769230766
9178:proxy	c#	java	asp.net	compression	sql-server	python	javascript	vb.net	zlib	0.0%	0.0%	NaN
9181:javascript	jquery	json	ajax	php	jquery-ajax	c#	html	object	function	30.0%	60.0%	40.0
9199:git	svn	git-svn	merge	mercurial	version-control	github	branch	commit	tortoisesvn	10.0%	100.0%	18.181818181818183
9208:java	c#	debugging	eclipse	c++	wpf	gdb	asp.net	objective-c	.net	30.0%	100.0%	46.15384615384615
9227:c#	.net	java	javascript	php	asp.net	html	windows	c	jdbc	0.0%	0.0%	NaN
9230:css	html	div	jquery	internet-explorer	xhtml	alignment	td	vertical-alignment	width	30.0%	75.0%	42.857142857142854
9290:css	html	java	c#	python	javascript	background-image	background	iphone	windows	10.0%	50.0%	16.666666666666668
9297:c#	xml	java	web-services	encryption	encoding	xpath	string	utf-8	c++	20.0%	66.66666666666666%	30.769230769230766
9329:java	sockets	c#	c++	windows	php	javascript	python	c	tcp	20.0%	100.0%	33.333333333333336
9344:wpf	php	java	python	c#	ruby-on-rails	c++	c	android	jquery	10.0%	33.33333333333333%	15.384615384615383
9345:php	java	osx	c#	c++	look-and-feel	windows-vista	objective-c	windows	html	0.0%	0.0%	NaN
9349:python	module	import	ipython	c++	jython	exception	java	soap	autoload	10.0%	100.0%	18.181818181818183
9360:http	asp.net	iphone	java	c#	https	http-headers	tcp	android	php	0.0%	0.0%	NaN
9361:multithreading	c#	java	.net	python	c++	c	sleep	operating-system	timeout	0.0%	0.0%	NaN
9362:ruby-on-rails	ruby	ruby-on-rails-3	javascript	jruby	heroku	asp.net	c#	asp.net-mvc	rake	10.0%	50.0%	16.666666666666668
9376:c#	django	java	text	android	jquery	javascript	django-models	python	iphone	10.0%	100.0%	18.181818181818183
9379:visual-studio	visual-studio-2010	visual-studio-2008	c++	c#	visual-c++	books	.net	c	windows	20.0%	40.0%	26.666666666666668
9380:wpf	c#	databinding	xaml	silverlight	binding	wpf-controls	combobox	.net	scrollviewer	30.0%	100.0%	46.15384615384615
9384:sql	mysql	oracle	database	java	stored-procedures	php	c#	oracle10g	django	20.0%	100.0%	33.333333333333336
9392:css	html	javascript	css3	java	php	c++	c#	objective-c	coding-style	10.0%	100.0%	18.181818181818183
9399:iphone	objective-c	c#	wpf	java	php	c++	vb.net	javascript	windows	20.0%	66.66666666666666%	30.769230769230766
9401:c#	wpf	.net	asp.net	xaml	silverlight	databinding	flex	ajax	r	20.0%	50.0%	28.571428571428573
9404:search	lucene	solr	c#	visual-studio-2008	java	search-engine	real-time	c++	visual-studio-2010	10.0%	25.0%	14.285714285714286
9408:sql	mysql	sql-server	query	php	join	linq	sql-server-2008	tsql	sum	10.0%	33.33333333333333%	15.384615384615383
9413:asp.net	c#	gridview	.net	asp.net-ajax	ajax	updatepanel	html	dropdownlist	sql	20.0%	50.0%	28.571428571428573
9423:c++	xslt	python	templates	java	django	c#	php	asp.net	.net	10.0%	100.0%	18.181818181818183
9426:datetime	c#	php	java	objective-c	date	.net	javascript	sql-server	sql-server-2005	10.0%	50.0%	16.666666666666668
9431:flash	audio	youtube	video	actionscript-3	iphone	c#	flex	streaming	camera	30.0%	75.0%	42.857142857142854
