11:memory-leaks	c++	memory-management	c	memory	malloc	java	linux	ubuntu	debugging	30.0%	60.0%	40.0
12887:java	php	jsp	python	programming-languages	spring	windows	javascript	web-development	language-agnostic	10.0%	25.0%	14.285714285714286
12890:perl	shell	bash	linux	r	unix	ruby	objective-c	windows	command	10.0%	50.0%	16.666666666666668
12911:sockets	c	networking	c++	tcp	java	udp	windows	linux	c#	40.0%	100.0%	57.142857142857146
12918:osx	c	linux	c++	casting	iphone	regex	shell	c#	batch-file	10.0%	33.33333333333333%	15.384615384615383
12932:excel	c#	excel-vba	vba	.net	sql-server	sql	php	oledb	asp.net	10.0%	25.0%	14.285714285714286
12935:ruby-on-rails	ruby	rubygems	ruby-on-rails-3	gem	jruby	rvm	bundler	passenger	rspec	20.0%	50.0%	28.571428571428573
12936:windows	asp.net	c#	.net	authentication	iis	security	multithreading	sso	assembly	30.0%	100.0%	46.15384615384615
12939:.net	c#	java	delphi	ide	frameworks	php	javascript	d	serialization	10.0%	50.0%	16.666666666666668
12940:php	java	string	c#	python	django	javascript	regex	.net	objective-c	0.0%	0.0%	NaN
12954:c#	wpf	.net	winforms	asp.net	combobox	textbox	wpf-controls	usercontrols	webbrowser-control	10.0%	100.0%	18.181818181818183
12955:python	string	visual-c++	c#	c++	visual-studio-2008	windows	resharper	javascript	java	10.0%	50.0%	16.666666666666668
12969:c#	asp.net	javascript	combobox	wpf	.net	html	textbox	winforms	jquery	20.0%	66.66666666666666%	30.769230769230766
12975:visual-studio	visual-studio-2010	build	c++	maven	xcode	msbuild	visual	ant	c#	10.0%	20.0%	13.333333333333334
12989:python	windows	string	c#	visual-c++	c	python-3.x	logging	css	api	0.0%	0.0%	NaN
13012:c#	silverlight	java	css	asp.net	php	button	facebook	xaml	wpf	10.0%	33.33333333333333%	15.384615384615383
13059:wpf	xaml	silverlight	databinding	c#	listbox	itemscontrol	datatemplate	binding	listview	20.0%	50.0%	28.571428571428573
13114:c#	iphone	colors	javascript	java	wpf	.net	background	css	winforms	20.0%	66.66666666666666%	30.769230769230766
13115:jquery	javascript	java	c#	jquery-ui	iphone	jquery-plugins	swing	web-development	image	20.0%	66.66666666666666%	30.769230769230766
13119:c++	javascript	asp.net	java	c#	.net	library	html5	html	css	0.0%	0.0%	NaN
13121:c++	visual-studio	visual-studio-2010	visual-c++	visual	linker	library	mingw	c	gcc	0.0%	0.0%	NaN
13127:java	eclipse	windows	c#	cvs	dll	.net	string	osx	twisted	10.0%	33.33333333333333%	15.384615384615383
13142:java	c#	php	html	c++	css	css3	javascript	simbl	gpl	10.0%	20.0%	13.333333333333334
13164:java	c#	c++	copy	formatting	string	double	python	visual-studio	precision	10.0%	25.0%	14.285714285714286
13165:c#	ruby-on-rails	python	ruby	java	syntax	ruby-on-rails-3	android	.net	php	10.0%	100.0%	18.181818181818183
13180:sql	mysql	php	query	oracle	date	c#	sql-server	.net	vb.net	10.0%	33.33333333333333%	15.384615384615383
13198:image	javascript	iphone	css	browser	php	safari	google-chrome-extension	google-chrome	web-development	20.0%	50.0%	28.571428571428573
13201:iphone	java	c++	c#	objective-c	api	php	javascript	c	homework	20.0%	50.0%	28.571428571428573
13210:programming-languages	functional-programming	oop	c#	php	c	f#	compiler	haskell	c++	10.0%	25.0%	14.285714285714286
13232:php	c#	.net	javascript	iphone	regex	objective-c	openid	asp.net	python	20.0%	50.0%	28.571428571428573
13238:c#	php	iphone	android	objective-c	jquery	enums	mobile	.net	java	10.0%	33.33333333333333%	15.384615384615383
13239:asp.net	asp.net-mvc	c#	web-services	struts2	.net	security	mvc	java	javascript	30.0%	75.0%	42.857142857142854
13246:iphone	objective-c	uiwebview	cocoa-touch	xcode	uiviewcontroller	uiimageview	links	ios4	ios	30.0%	100.0%	46.15384615384615
13269:ruby-on-rails	ruby	ruby-on-rails-3	javascript	upgrade	rubygems	java	nokogiri	rhodes	heroku	10.0%	33.33333333333333%	15.384615384615383
13291:c#	events	jquery	.net	winforms	fullcalendar	iphone	javascript	event-handling	eventhandler	20.0%	50.0%	28.571428571428573
13293:php	books	c#	html	asp.net	programming-languages	.net	mvc	objective-c	c	10.0%	33.33333333333333%	15.384615384615383
13295:iphone	blackberry	testing	android	c#	java	device	junit4	junit	xcode	20.0%	100.0%	33.333333333333336
13298:java	cryptography	c#	.net	asp.net	rsa	compiler	wpf	sql-server	c	0.0%	0.0%	NaN
13329:unit-testing	testing	junit	java	mstest	tdd	c#	visual-studio-2008	c++	bdd	20.0%	50.0%	28.571428571428573
13354:asp.net	ajax	php	javascript	http	java	apache	c#	mod-rewrite	silverlight	10.0%	25.0%	14.285714285714286
13363:c#	object	.net	java	oop	php	objective-c	casting	javascript	c++	20.0%	50.0%	28.571428571428573
13366:c++	c	visual-c++	typedef	boost	char	stl	casting	string	cout	0.0%	0.0%	NaN
13371:asp.net	c#	gridview	dropdownlist	.net	repeater	postback	dynamic	datalist	vb.net	30.0%	75.0%	42.857142857142854
13375:wpf	wpf-controls	java	asp.net	javascript	c#	ajax	listview	r	php	20.0%	66.66666666666666%	30.769230769230766
13382:jquery	javascript	c#	html	css	hide	iphone	php5	java	jquery-plugins	10.0%	50.0%	16.666666666666668
13384:.htaccess	mod-rewrite	apache	url-rewriting	php	redirect	url	css	asp.net	apache2	0.0%	0.0%	NaN
13397:c++	linux	c#	java	coredump	random	objective-c	iphone	python	erlang	20.0%	100.0%	33.333333333333336
13414:sql	sql-server	database	sqlite	transactions	sql-server-2005	.net	c#	mysql	isolation-level	20.0%	66.66666666666666%	30.769230769230766
13428:java	php	css	mvc	linq-to-sql	c#	winapi	jboss	algorithm	.net	10.0%	50.0%	16.666666666666668
13438:git	svn	mercurial	cvs	dvcs	github	version-control	linux	ssh	clone	10.0%	20.0%	13.333333333333334
13452:iphone	objective-c	nsstring	cocoa-touch	ios4	convert	string	xcode	image-processing	iphone-sdk-3.0	10.0%	25.0%	14.285714285714286
13457:java	php	programming-languages	c++	winapi	ajax	javascript	android	logic-programming	vb	0.0%	0.0%	NaN
13471:c#	events	.net	inheritance	event-handling	generics	asp.net	c++	winforms	java	20.0%	66.66666666666666%	30.769230769230766
13475:c#	c++	c	compiler	gcc	casting	linux	programming-languages	java	asp.net	10.0%	25.0%	14.285714285714286
13494:datetime	php	javascript	java	date	time	ruby-on-rails	c#	c	timezone	30.0%	100.0%	46.15384615384615
13513:java	vb.net	javascript	php	c#	xaml	wpf	get	windows	objective-c	10.0%	50.0%	16.666666666666668
13530:css	javascript	html	jquery	css3	table	gradient	internet-explorer-9	hover	stylesheet	10.0%	50.0%	16.666666666666668
13547:javascript	java	asp.net	html	objective-c	php	c++	cocoa	c#	character-encoding	0.0%	0.0%	NaN
13575:css	html	div	javascript	jquery	table	td	internet-explorer	xhtml	ruby-on-rails-3	20.0%	66.66666666666666%	30.769230769230766
13599:mysql	c#	vb.net	java	php	sql	linq	asp.net	mod-rewrite	scale	10.0%	33.33333333333333%	15.384615384615383
13632:math	c#	javascript	algorithm	java	formatting	c	iphone	objective-c	random	10.0%	33.33333333333333%	15.384615384615383
13645:iphone	xcode	ipad	objective-c	ios	iphone-sdk-4.0	sdk	appstore	iphone-sdk-3.0	cocoa-touch	10.0%	33.33333333333333%	15.384615384615383
13654:c++	c#	android	java	javascript	html	unicode	python	php	visual-studio-2010	0.0%	0.0%	NaN
13669:python	import	module	osx	mysql	django	windows	filemaker	expat	ipython	10.0%	50.0%	16.666666666666668
13680:spring	java	spring-mvc	hibernate	properties	spring-ws	annotations	aop	struts2	jpa	30.0%	60.0%	40.0
13681:iphone	android	focus	keyboard	objective-c	jquery	actionscript-3	touch	c#	swing	30.0%	75.0%	42.857142857142854
13693:jms	java	msmq	.net	message-queue	activemq	c#	multithreading	amqp	queue	30.0%	100.0%	46.15384615384615
13695:python	printing	java	string	c#	productivity	c	session	range	unit-testing	10.0%	25.0%	14.285714285714286
13696:flash	actionscript-3	actionscript	video	c	php	asp.net	html5	flex	adobe-air	10.0%	33.33333333333333%	15.384615384615383
13702:java	drupal	tree	javascript	c#	algorithm	binary	dom	.net	hash	20.0%	40.0%	26.666666666666668
13712:iphone	c#	uiviewcontroller	asp.net	c++	linux	ios	.net	objective-c	xcode	10.0%	100.0%	18.181818181818183
13714:java	.net	eclipse	compiler	c#	c++	jit	ide	javac	jar	10.0%	50.0%	16.666666666666668
13731:wcf	https	.net	http	c#	java	asp.net	ssl	security	web-services	20.0%	66.66666666666666%	30.769230769230766
13734:regex	php	python	c++	c#	design-patterns	c	java	preg-replace	string	10.0%	25.0%	14.285714285714286
13738:java	c#	objective-c	javascript	c++	asp.net	php	osx	jdo	delphi	10.0%	33.33333333333333%	15.384615384615383
13740:git	svn	version-control	mercurial	git-svn	github	clone	git-branching	submodule	branch	10.0%	100.0%	18.181818181818183
13745:jquery	javascript	java	ajax	html	php	asp.net	python	contextmenu	fullcalendar	20.0%	100.0%	33.333333333333336
13763:c++	winapi	c	c#	delphi	php	windows	sql	handle	visual-c++	20.0%	66.66666666666666%	30.769230769230766
13767:email	php	c#	asp.net	objective-c	regex	javascript	unix	perl	hyperlink	0.0%	0.0%	NaN
13788:php	java	c#	c++	r	javascript	python	ruby-on-rails	pronunciation	ankhsvn	0.0%	0.0%	NaN
13789:c#	c++	string	java	inheritance	.net	generics	php	jquery	typedef	0.0%	0.0%	NaN
13793:c#	crystal-reports	asp.net	.net	java	clojure	delphi	reporting-services	jasper-reports	rave-reports	20.0%	66.66666666666666%	30.769230769230766
13801:c#	asp.net	asp.net-mvc	jquery	css	html	java	javascript	html5	mvc	20.0%	50.0%	28.571428571428573
13810:vim	c#	ruby	regex	ruby-on-rails	vi	lines	objective-c	asp.net	c	20.0%	100.0%	33.333333333333336
13813:c++	char	unicode	c	parsing	regex	boost	character-encoding	java	utf-8	20.0%	40.0%	26.666666666666668
13823:asp.net	c#	asp.net-mvc	mvc	css	html	sharepoint	vb.net	sharepoint2007	php	20.0%	100.0%	33.333333333333336
13827:css	java	html	javascript	android	c#	php	c	dll	com	10.0%	100.0%	18.181818181818183
13841:c#	wpf	asp.net	visual-studio	.net	iphone	winforms	visual-studio-2008	vb6	web2.0	10.0%	25.0%	14.285714285714286
13846:crystal-reports	asp.net	c#	clojure	java	reporting-services	.net	jasper-reports	casting	charts	10.0%	33.33333333333333%	15.384615384615383
13853:clojure	.net	mysql	java	asp.net	crystal-reports	python	linux	bash	php	0.0%	0.0%	NaN
13856:java	c#	asp.net	.net	javascript	php	multithreading	asp.net-mvc	c++	mime-types	20.0%	100.0%	33.333333333333336
13868:c#	wpf	.net	winforms	asp.net	activex	python	infragistics	controls	mfc	20.0%	40.0%	26.666666666666668
13878:cookies	asp.net	php	c#	prolog	javascript	java	homework	http	subdomain	20.0%	100.0%	33.333333333333336
13882:c#	database	iphone	sql-server	visual-studio-2010	objective-c	.net	newline	asp.net	perl	10.0%	33.33333333333333%	15.384615384615383
13903:string	c#	java	javascript	regex	php	objective-c	python	split	.net	20.0%	66.66666666666666%	30.769230769230766
13924:android	iphone	audio	c#	music	javascript	python	actionscript-3	html	objective-c	10.0%	50.0%	16.666666666666668
13925:date	php	c#	python	datetime	sql	file	asp.net	html	.net	0.0%	0.0%	NaN
13930:sql	mysql	sql-server	stored-procedures	sql-server-2008	database	c#	asp.net	sql-server-2005	oracle	0.0%	0.0%	NaN
13941:c#	winforms	wpf	.net	asp.net	datagridview	vb.net	wpf-controls	gridview	xaml	20.0%	50.0%	28.571428571428573
13942:java	colors	c#	android	oop	c++	cocoa	sql	css	.net	10.0%	25.0%	14.285714285714286
13970:iphone	objective-c	crash	ios	cocoa-touch	xcode	ipad	mkmapview	exception	sigabrt	10.0%	25.0%	14.285714285714286
13976:xml	c#	.net	java	xsd	javascript	c++	android	asp.net	json	20.0%	50.0%	28.571428571428573
13983:java	c#	asp.net	vim	bash	objective-c	.net	linux	ruby-on-rails	selenium	0.0%	0.0%	NaN
13997:c++	c	arrays	pointers	homework	casting	c89	dynamic	scope	conversion	10.0%	50.0%	16.666666666666668
14003:iphone	objective-c	ios	uiimageview	cocoa-touch	ipad	nsmutablearray	image	uiview	nsstring	20.0%	66.66666666666666%	30.769230769230766
14009:sql	sql-server	sql-server-2005	stored-procedures	sql-server-2008	database	sqlite	mysql	c#	datatables	10.0%	50.0%	16.666666666666668
14011:c#	asp.net	php	web-development	wordpress	apache	mod-rewrite	wcf	database	javascript	10.0%	50.0%	16.666666666666668
14034:.htaccess	mod-rewrite	php	url-rewriting	url	apache	redirect	regex	html	javascript	20.0%	100.0%	33.333333333333336
14039:sql	mysql	tsql	sql-server	php	query	c#	database	linq-to-sql	count	0.0%	0.0%	NaN
14065:javascript	css	php	html	java	jquery	c#	html5	regex	c++	10.0%	50.0%	16.666666666666668
14066:web-services	c#	asp.net	java	.net	wcf	rest	soap	security	javascript	10.0%	100.0%	18.181818181818183
14084:c#	flex	php	java	.net	javascript	asp.net	ruby-on-rails	database	c++	10.0%	50.0%	16.666666666666668
14124:silverlight	windows	dll	c#	winapi	c++	com	windows-7	silverlight-4.0	cron	10.0%	25.0%	14.285714285714286
14149:java	c#	javascript	.net	asp.net	math	wpf	example	emacs	command	10.0%	50.0%	16.666666666666668
14156:c#	web-services	java	.net	soap	wcf	interface	wsdl	asp.net	oop	20.0%	40.0%	26.666666666666668
14168:c#	.net	wpf	tabcontrol	winforms	asp.net	linux	bash	xaml	path	10.0%	25.0%	14.285714285714286
14170:java	c#	oop	javascript	class	c++	context	garbage-collection	php	osx	10.0%	25.0%	14.285714285714286
14171:jquery	javascript	c#	ajax	css	text	php	jquery-selectors	jquery-ui	java	10.0%	50.0%	16.666666666666668
14179:ant	java	teamcity	continuous-integration	hudson	maven-2	testing	maven	selenium	c#	20.0%	50.0%	28.571428571428573
14180:excel	macros	vba	c#	java	python	function	.net	objective-c	xls	10.0%	100.0%	18.181818181818183
14181:css	html	jquery	php	objective-c	class	div	c++	vim	javascript	10.0%	50.0%	16.666666666666668
14187:javascript	html	.net	c#	java	firefox	linux	asp.net	ajax	python	0.0%	0.0%	NaN
14200:wpf	c#	xaml	silverlight	.net	wpf-controls	winforms	binding	mvvm	vb.net	20.0%	66.66666666666666%	30.769230769230766
14209:java	swing	jpanel	jframe	latex	gui	awt	jlist	netbeans	layout	20.0%	40.0%	26.666666666666668
14211:c#	linux	bash	unix	shell	directory	c	tar	file	php	20.0%	40.0%	26.666666666666668
14216:design-patterns	singleton	c#	design	python	c	java	asp.net	mvc	.net	30.0%	75.0%	42.857142857142854
14227:javascript	java	asp.net	ajax	c#	python	design-patterns	asp.net-ajax	alert	mvvm	30.0%	100.0%	46.15384615384615
14231:visual-studio	asp.net	visual-studio-2008	visual-c++	visual-studio-2010	c++	memcached	windows	c#	caching	0.0%	0.0%	NaN
14243:iphone	objective-c	multithreading	java	php	vb.net	android	javascript	.net	sharepoint2007	20.0%	66.66666666666666%	30.769230769230766
14249:c#	facebook	java	.net	open-source	frameworks	web-development	asp.net	wordpress	php	20.0%	66.66666666666666%	30.769230769230766
14252:python	c#	string	ubuntu	linux	printing	session	pdo	sqlite	pywinauto	10.0%	50.0%	16.666666666666668
14273:mysql	c#	c	database	types	sql-server-2008	sql	character-encoding	c++	unsigned-integer	0.0%	0.0%	NaN
14277:mysql	sql	entity-framework	tags	php	sql-server	nhibernate	c#	foreign-keys	sql-server-2005	20.0%	66.66666666666666%	30.769230769230766
14287:javascript	asp.net	wpf	c#	wpf-controls	ajax	html	file	xaml	xml	20.0%	66.66666666666666%	30.769230769230766
14289:asp.net	.net	visual-studio	visual-studio-2010	visual-studio-2008	web-services	php	ide	javascript	compiler	0.0%	0.0%	NaN
14300:wpf	c#	xaml	silverlight	databinding	.net	binding	scrollviewer	stackpanel	wpf-controls	10.0%	33.33333333333333%	15.384615384615383
14308:javascript	windows	python	java	php	android	jquery	ajax	c++	function	10.0%	33.33333333333333%	15.384615384615383
14326:regex	php	javascript	c#	python	java	string	match	html	ruby-on-rails	20.0%	100.0%	33.333333333333336
14332:asp.net	asp.net-membership	forms-authentication	authentication	c#	asp.net-mvc	windows-authentication	authorization	kerberos	active-directory	10.0%	100.0%	18.181818181818183
14334:iphone	objective-c	uibutton	cocoa-touch	uiscrollview	ios	uiview	xcode	uibarbuttonitem	uitoolbar	30.0%	75.0%	42.857142857142854
14362:iphone	asp.net	java	ajax	jquery	c++	c#	objective-c	linux	.net	10.0%	33.33333333333333%	15.384615384615383
14373:c#	python	php	powershell	active-directory	user	sum	javascript	java	sql	10.0%	33.33333333333333%	15.384615384615383
14375:c#	javascript	jsf	java	.net	managed-c++	clojure	asp.net	git	ruby-on-rails	10.0%	50.0%	16.666666666666668
14377:javascript	css	java	android	c#	asp.net	html	internet-explorer	php	python	10.0%	33.33333333333333%	15.384615384615383
14378:javascript	forms	jquery	html	c#	ruby-on-rails	submit	post	css	php	10.0%	100.0%	18.181818181818183
14395:facebook	php	image	jquery	ajax	iphone	html	fbml	javascript	button	50.0%	100.0%	66.66666666666667
14397:php	http-headers	http	header	javascript	java	html	c++	web-development	c#	10.0%	25.0%	14.285714285714286
14405:java	jboss	c++	.net	python	deployment	c#	web-applications	css	objective-c	10.0%	33.33333333333333%	15.384615384615383
14440:c#	java	.net	properties	reflection	php	wpf	visual-studio	attributes	vb.net	10.0%	33.33333333333333%	15.384615384615383
14441:asp.net	c#	html	gridview	lucene	.net	ajax	javascript	real-time	jquery	20.0%	50.0%	28.571428571428573
14443:c#	regex	algorithm	vb.net	css	mysql	ruby-on-rails	ruby	c	iphone	10.0%	20.0%	13.333333333333334
14457:visual-studio	visual-studio-2008	visual-studio-2010	c#	c++	visual-c++	.net	windows	resharper	unit-testing	10.0%	50.0%	16.666666666666668
14464:c#	asp.net	jquery	javascript	wpf	textbox	.net	vb.net	erlang	combobox	10.0%	20.0%	13.333333333333334
14496:c#	.net	asp.net	javascript	iphone	workflow-foundation	workflow	jquery	button	sharepoint	10.0%	100.0%	18.181818181818183
14498:wpf	c#	xaml	databinding	silverlight	.net	winforms	asp.net	wpf-controls	java	20.0%	40.0%	26.666666666666668
14511:ant	java	continuous-integration	teamcity	maven	hudson	maven-2	build-automation	dependency-injection	android	30.0%	60.0%	40.0
14523:c#	asp.net	java	javascript	python	html5	c	web-services	iphone	cocos2d	10.0%	100.0%	18.181818181818183
14543:unit-testing	junit	java	visual-studio-2010	tdd	visual-studio-2008	.net	visual-studio	junit4	mstest	10.0%	50.0%	16.666666666666668
14551:sql	sql-server	mysql	sql-server-2005	insert	tsql	query	c#	ms-access	stored-procedures	10.0%	50.0%	16.666666666666668
14553:xslt	xml	c#	namespaces	xsltprocessor	xslt-2.0	templates	exslt	transform	transformation	30.0%	100.0%	46.15384615384615
14589:opengl-es	iphone	opengl	pixel	asp.net	c#	winapi	c++	vertex	visual-c++	0.0%	0.0%	NaN
14591:python	c#	logging	printing	string	windows	.net	c	php	javascript	10.0%	50.0%	16.666666666666668
14604:google-maps	android	google-maps-api-3	javascript	java	google	mapview	map	maps	marker	20.0%	100.0%	33.333333333333336
14610:java	facebook	c++	php	objective-c	asp.net	c#	iphone	asp.net-ajax	.net	20.0%	50.0%	28.571428571428573
14632:email	php	asp.net	smtp	objective-c	c#	gmail	python	javascript	imap	10.0%	33.33333333333333%	15.384615384615383
14640:iphone	c#	java	php	math	objective-c	android	.net	mobile	html5	10.0%	50.0%	16.666666666666668
14642:c#	java	wpf	c++	windows	.net	wpf-controls	php	javascript	ruby-on-rails	20.0%	50.0%	28.571428571428573
14647:sql	mysql	php	sql-server	tsql	join	count	postgresql	left-join	hibernate	10.0%	20.0%	13.333333333333334
14658:c#	tree	javascript	drupal	java	algorithm	winforms	homework	structure	avl-tree	20.0%	50.0%	28.571428571428573
14674:c#	asp.net	java	css	python	css3	javascript	iis	sql-server-2005	asp.net-mvc	10.0%	25.0%	14.285714285714286
14721:unit-testing	c#	testing	tdd	java	php	phpunit	javascript	mstest	bdd	20.0%	100.0%	33.333333333333336
14734:timeout	iphone	c#	java	asp.net	c	sql	python	objective-c	rest	10.0%	20.0%	13.333333333333334
14742:sql-server	sql	tsql	sql-server-2005	stored-procedures	sql-server-2008	insert	sql-server-2000	triggers	scripting	30.0%	75.0%	42.857142857142854
14743:java	shell	c#	bash	linux	.net	asp.net	visual-studio-2008	mysql	objective-c	0.0%	0.0%	NaN
14760:mysql	sql	.net	database	php	c#	ms-access	oracle	python	django	20.0%	66.66666666666666%	30.769230769230766
14766:visual-studio-2010	visual-studio	continuous-integration	visual-studio-2008	c++	java	c#	.net	maven	ant	10.0%	33.33333333333333%	15.384615384615383
14789:clojure	asp.net	java	.net	c#	crystal-reports	variables	export	linux	bash	10.0%	100.0%	18.181818181818183
14795:java	swing	css	sql	.net	oracle	jlabel	objective-c	database	css3	20.0%	66.66666666666666%	30.769230769230766
14797:php	jsp	java	database	php5	mysql	sql-server	sql	session-variables	django	10.0%	50.0%	16.666666666666668
14800:java	c#	asp.net	javascript	file	vb.net	jsp	objective-c	gcc	c	10.0%	20.0%	13.333333333333334
14806:windows	c#	python	php	c++	wpf	android	dll	asp.net	r	10.0%	20.0%	13.333333333333334
14807:powershell	php	iphone	java	javascript	homework	c	c#	c++	objective-c	0.0%	0.0%	NaN
14814:c++	string	.net	c#	c	java	visual-c++	php	visual-studio	regex	10.0%	33.33333333333333%	15.384615384615383
14816:email	php	objective-c	c#	iphone	smtp	asp.net	ruby-on-rails	iphone-sdk-4.0	sms	30.0%	75.0%	42.857142857142854
14824:python	perl	file	linux	c#	ruby	shell	mkdir	path	opendir	10.0%	50.0%	16.666666666666668
14845:c	c#	java	perl	sockets	mysql	.net	linux	hash	tcp	10.0%	100.0%	18.181818181818183
14848:api	documentation	c#	python	twitter	oauth	google	asp.net	oauth-2.0	c	10.0%	100.0%	18.181818181818183
14861:multithreading	c++	c#	java	.net	android	c	asp.net	unmanaged	pthreads	30.0%	75.0%	42.857142857142854
14892:.net	c#	books	assembly	c++	asp.net	assemblies	xml	c	appdomain	20.0%	100.0%	33.333333333333336
14906:git	branch	merge	git-svn	mercurial	svn	git-push	push	commit	github	10.0%	33.33333333333333%	15.384615384615383
14916:c#	linq-to-sql	linq	mysql	stored-procedures	java	query	sql	.net	anonymous-methods	20.0%	66.66666666666666%	30.769230769230766
14928:xml	c#	.net	xsd	php	android	xml-schema	xpath	xslt	dom	20.0%	40.0%	26.666666666666668
14943:android	c#	.net	asp.net	javascript	audio	iphone	twitter	vb.net	java	0.0%	0.0%	NaN
14947:wcf	service	c#	.net	windows-services	android	web-services	windows	rest	.net-4.0	20.0%	66.66666666666666%	30.769230769230766
14948:java	sockets	networking	udp	eclipse	security	netbeans	applet	mysql	windows	30.0%	100.0%	46.15384615384615
14953:c#	asp.net	wpf	winforms	iphone	objective-c	usercontrols	calendar	activex	.net	10.0%	33.33333333333333%	15.384615384615383
14965:sql-server	sql	database	c#	sqlite	.net	sql-server-2005	android	mysql	java	20.0%	50.0%	28.571428571428573
14971:continuous-integration	python	ant	maven	java	django	maven-2	c++	iphone	c#	0.0%	0.0%	NaN
14972:iphone	objective-c	cocoa-touch	xcode	nsarray	nsstring	memory-management	iphone-sdk-3.0	nsdictionary	ios	30.0%	75.0%	42.857142857142854
14975:crystal-reports	java	.net	clojure	asp.net	c#	reporting-services	jasper-reports	ireport	crystal-reports-2008	10.0%	25.0%	14.285714285714286
14986:java	regex	php	android	windows	c	asp.net	c++	shell	python	10.0%	25.0%	14.285714285714286
14998:php	mysql	sql	javascript	database	asp.net	ajax	.net	c#	xml	40.0%	80.0%	53.333333333333336
15049:java	html	php	ruby-on-rails	ruby	database	html5	objective-c	c++	python	0.0%	0.0%	NaN
15059:php	html	javascript	string	textarea	regex	jquery	get	xss	css	20.0%	66.66666666666666%	30.769230769230766
15063:sql	mysql	c#	php	count	linq	database	query	oracle	select	10.0%	20.0%	13.333333333333334
15073:asp.net	.net	c#	php	android	asp.net-mvc	asp.net-mvc-3	configuration	error-handling	iis7	10.0%	50.0%	16.666666666666668
15080:events	c#	.net	jquery	javascript	asp.net	vb.net	fullcalendar	delegates	java	30.0%	75.0%	42.857142857142854
15095:c#	.net	delphi	sql	asp.net	c	scripting	java	javascript	windows	0.0%	0.0%	NaN
15099:c++	gcc	c	visual-c++	visual-studio	g++	visual-studio-2010	mingw	compiler	asp.net	20.0%	50.0%	28.571428571428573
15100:excel	c#	vba	macros	excel-2007	asp.net	objective-c	html	excel-vba	hyperlink	10.0%	20.0%	13.333333333333334
15101:javascript	ajax	c#	asp.net	html	java	scripting	jquery	c++	jdbc	0.0%	0.0%	NaN
15162:php	python	c++	syntax	c#	library	php5	iphone	c	compiler-errors	10.0%	33.33333333333333%	15.384615384615383
15183:c#	java	vim	objective-c	asp.net	buffer	newline	c	c++	php	10.0%	25.0%	14.285714285714286
15207:java	eclipse	netbeans	shell	ide	javafx	eclipse-rcp	javascript	memory-leaks	memory	20.0%	50.0%	28.571428571428573
15211:twitter	api	facebook	twitter-api	google-maps	php	c#	iphone	oauth	java	20.0%	40.0%	26.666666666666668
15231:java	javascript	arrays	php	objective-c	c++	css	c#	python	ajax	0.0%	0.0%	NaN
15249:asp.net	c#	gridview	.net	updatepanel	databinding	jquery	asp.net-ajax	dropdownlist	ajax	10.0%	100.0%	18.181818181818183
15261:osx	iphone	objective-c	cocoa	apple	xcode	networking	windows	.net	c#	20.0%	40.0%	26.666666666666668
15268:programming-languages	career-development	silverlight	functional-programming	certification	c#	books	interview-questions	c++	language-agnostic	10.0%	100.0%	18.181818181818183
15269:css	javascript	java	jquery	xsd	html	c++	set	ruby	asp.net	10.0%	33.33333333333333%	15.384615384615383
15275:c#	java	casting	c++	.net	asp.net	jquery	javascript	css	css3	0.0%	0.0%	NaN
15276:c#	mysql	database	email	regex	iphone	java	c	memory	sql	10.0%	50.0%	16.666666666666668
15290:c#	sms	android	java	iphone	asp.net	.net	objective-c	c++	nservicebus	0.0%	0.0%	NaN
15312:asp.net-mvc	mvc	asp.net	asp.net-mvc-3	c#	unit-testing	design-patterns	view	.net	iphone	20.0%	50.0%	28.571428571428573
15329:php	asp.net	http	c#	javascript	web-development	https	.net	iphone	ssl	20.0%	66.66666666666666%	30.769230769230766
15335:windows	.net	c#	c++	linux	visual-c++	java	dll	com	exe	0.0%	0.0%	NaN
15345:date	sql	php	c#	datetime	iphone	tsql	ruby	mysql	python	20.0%	66.66666666666666%	30.769230769230766
15351:c#	entity-framework	hibernate	java	database	mysql	jpa	python	visual-studio-2010	entity-framework-4	30.0%	60.0%	40.0
15353:c#	events	jquery	javascript	.net	mysql	sql	fullcalendar	asp.net	event-handling	10.0%	100.0%	18.181818181818183
15359:javascript	c#	events	jquery	.net	fullcalendar	javascript-events	vb.net	asp.net	flex	20.0%	40.0%	26.666666666666668
15383:java	php	.net	xml	python	javascript	try-catch	exception-handling	netbeans6.8	ruby-on-rails	10.0%	33.33333333333333%	15.384615384615383
15398:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	jruby	performance	mysql2	upgrade	ruby-on-rails-3.1	memcached	20.0%	66.66666666666666%	30.769230769230766
15400:.net	c#	books	php	zend-framework	frameworks	asp.net	.net-4.0	mvc	.net-3.5	20.0%	50.0%	28.571428571428573
15426:c#	xml	xpath	.net	xml-serialization	java	javascript	serialization	xsd	linq	20.0%	66.66666666666666%	30.769230769230766
15429:ruby	ruby-on-rails	c#	wpf	activerecord	ruby-on-rails-3	asp.net	java	textbox	combobox	20.0%	66.66666666666666%	30.769230769230766
15438:xml	c#	java	javascript	web-services	php	xsd	encoding	spring	.net	0.0%	0.0%	NaN
15449:iphone	objective-c	uitableview	ios	uitableviewcell	uiview	uiscrollview	setneedsdisplay	android	cocoa	10.0%	50.0%	16.666666666666668
