3:unicode	encoding	string	utf-8	java	c++	sql	c	c#	ascii	30.0%	60.0%	40.0
24025:osx	objective-c	c#	.net	cocoa	iphone	c	java	python	textmate	10.0%	50.0%	16.666666666666668
24028:excel	c#	https	http	vba	asp.net	ssl	excel-2007	c++	python	30.0%	75.0%	42.857142857142854
24029:mysql	programming-languages	java	android	php	c#	books	javascript	objective-c	google	10.0%	50.0%	16.666666666666668
24031:wcf	c#	.net	wcf-binding	wcf-security	iis7	asp.net	wcf-client	web-services	service	40.0%	100.0%	57.142857142857146
24034:android	java	c#	python	database	web-services	exception	asp.net	html	c++	10.0%	100.0%	18.181818181818183
24046:jquery	javascript	html	php	regex	dom	variables	jquery-ui	c#	string	20.0%	100.0%	33.333333333333336
24053:c#	css	asp.net	javascript	jquery	android	svn	copy	python	html	0.0%	0.0%	0.0
24062:sql	mysql	oracle	database	php	tsql	sql-server	xpath	sql-server-2005	c	10.0%	50.0%	16.666666666666668
24064:c++	c#	java	compiler-errors	xcode	asp.net-mvc	.net	terminology	visual-studio-2010	visual-studio	0.0%	0.0%	0.0
24069:.net	c#	asp.net	.net-4.0	wcf	web-services	rest	java	.net-3.5	javascript	10.0%	33.33333333333333%	15.384615384615383
24070:coldfusion	ruby-on-rails	mysql	polymorphic-associations	sql	php	cffile	file	uploading	cfc	30.0%	100.0%	46.15384615384615
24110:java	php	c	.net	c#	ajax	iphone	c++	django	python	10.0%	100.0%	18.181818181818183
24123:windows	java	php	c#	.net	toolbar	facebook	hide	c	asp.net	10.0%	50.0%	16.666666666666668
24132:c#	interface	java	.net	oop	c++	dependency-injection	generics	abstract	class	10.0%	50.0%	16.666666666666668
24157:asp.net	.net	c#	asp-classic	java	php	asp	android	windows	winapi	20.0%	100.0%	33.333333333333336
24158:c++	boost	string	vector	regex	stl	c++0x	g++	boost-regex	visual-studio-2010	30.0%	100.0%	46.15384615384615
24170:paypal	php	asp.net	transactions	c#	payment-gateway	sql-server	payment	.net	credit-card	10.0%	50.0%	16.666666666666668
24181:php	c#	asp.net	html	javascript	.net	iphone	css	silverlight-4.0	java	0.0%	0.0%	0.0
24198:asp.net-mvc	asp.net	c#	asp.net-mvc-3	mvc	.net	java	flash	c#-3.0	ruby-on-rails	10.0%	50.0%	16.666666666666668
24215:excel	c#	vba	excel-formula	excel-2007	java	spreadsheet	hyperlink	poi	asp.net	10.0%	50.0%	16.666666666666668
24221:http	asp.net	iphone	c#	php	request	https	python	windows	post	20.0%	50.0%	28.571428571428573
24232:c#	.net	iphone	android	tabcontrol	html	tabs	uitabbar	c++	mvc	0.0%	0.0%	0.0
24250:java	c#	objective-c	javascript	asp.net	android	methods	jquery	listview	name	10.0%	25.0%	14.285714285714286
24267:iphone	memory-leaks	objective-c	memory	java	c++	garbage-collection	c#	memory-management	xcode	20.0%	66.66666666666666%	30.769230769230766
24270:c#	hex	datetime	python	.net	java	sql-server	conversion	convert	sql	10.0%	50.0%	16.666666666666668
24271:asp.net	c#	javascript	css	java	asp.net-mvc	c++	css3	php	jsp	10.0%	25.0%	14.285714285714286
24276:vim	syntax-highlighting	wordpress	macvim	php	iphone	eclipse	blogs	ide	speech-recognition	30.0%	100.0%	46.15384615384615
24287:c#	asp.net	sql	ado.net	.net	sql-server	mysql	tostring	vbscript	homework	20.0%	100.0%	33.333333333333336
24300:facebook	php	api	facebook-graph-api	c++	wpf	javascript	c#	java	photo	20.0%	100.0%	33.333333333333336
24301:html	jquery	select	javascript	php	option	forms	django	java	css	10.0%	33.33333333333333%	15.384615384615383
24302:android	c#	asp.net	objective-c	iphone	sap	jquery	intent	java	app	0.0%	0.0%	0.0
24305:java	c#	asp.net	eclipse	svn	iphone	php	sql	oracle	.net	10.0%	25.0%	14.285714285714286
24306:unit-testing	junit	java	nunit	c#	testing	.net	visual-studio-2008	junit4	mocking	10.0%	50.0%	16.666666666666668
24322:c++	c	c#	.net	asp.net	char	javascript	visual-c++	objective-c	php	10.0%	50.0%	16.666666666666668
24350:architecture	.net	c#	methodology	tools	software-engineering	hardware	linux	c	matlab	10.0%	50.0%	16.666666666666668
24353:php	image	png	javascript	c#	conversion	html	gd	java	imagemagick	20.0%	50.0%	28.571428571428573
24354:wcf	c#	.net	interface	java	dependency-injection	php	web-services	oop	ninject	30.0%	75.0%	42.857142857142854
24355:.net	c#	frameworks	.net-3.5	windows	asp.net	version	.net-4.0	javascript	inotifycollectionchanged	20.0%	66.66666666666666%	30.769230769230766
24356:android	video	iphone	c#	flash	php	audio	youtube	flash-player	windows-phone-7	10.0%	20.0%	13.333333333333334
24357:books	algorithm	python	c#	java	php	c++	c	.net	teaching	20.0%	100.0%	33.333333333333336
24372:iphone	uitableview	uitableviewcell	objective-c	ios	c#	winforms	jquery	javascript	cocoa-touch	30.0%	75.0%	42.857142857142854
24373:visual-studio	version-control	c#	asp.net	.net	svn	visual-sourcesafe	tfs	open-source	visual-studio-2008	10.0%	33.33333333333333%	15.384615384615383
24375:wcf	c#	.net	java	asp.net	ssl	soap	https	c++	digital-signature	20.0%	40.0%	26.666666666666668
24397:c#	.net	c++	php	vb.net	windows	make	erlang	debugging	remote-debugging	20.0%	50.0%	28.571428571428573
24398:sql	mysql	php	query	c#	java	oracle	null	ms-access	hibernate	0.0%	0.0%	0.0
24419:spring	java	spring-mvc	spring-security	javabeans	annotations	aop	dependency-injection	jsf	spring-webflow	20.0%	100.0%	33.333333333333336
24425:wpf	xaml	c#	silverlight	.net	binding	databinding	mvvm	tabcontrol	datatemplate	30.0%	60.0%	40.0
24426:jquery	javascript	html	input	php	forms	css	asp.net	ajax	c#	10.0%	50.0%	16.666666666666668
24428:sql	iphone	sql-server	database	view	mysql	php	performance	android	table	10.0%	33.33333333333333%	15.384615384615383
24441:entity-framework	c#	linq	iphone	java	linq-to-entities	entity-framework-4	doctrine	asp.net	core-data	0.0%	0.0%	0.0
24443:ftp	php	file-upload	file	upload	asp.net	ruby-on-rails	c#	c	python	0.0%	0.0%	0.0
24484:asp.net	c#	css	html	javascript	jquery	.net	ajax	asp	panel	10.0%	25.0%	14.285714285714286
24491:jquery	javascript	ajax	javascript-events	url	jquery-ajax	href	php	attributes	json	20.0%	100.0%	33.333333333333336
24517:date	datetime	c#	sql	mysql	php	python	asp.net	java	jquery	10.0%	33.33333333333333%	15.384615384615383
24523:fluent-nhibernate	nhibernate	c#	nhibernate-mapping	mapping	.net	entity-framework-4.1	entity-framework	many-to-many	automapping	20.0%	66.66666666666666%	30.769230769230766
24537:sql	mysql	sql-server	insert	sql-server-2005	c#	tsql	query	database	php	0.0%	0.0%	0.0
24549:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	sinatra	jruby	gem	javascript	ruby-on-rails-3.1	upgrade	10.0%	50.0%	16.666666666666668
24569:c++	vector	iterator	stl	c	const	floating-point	java	multidimensional-array	boost	10.0%	33.33333333333333%	15.384615384615383
24585:regex	c#	java	asp.net	php	string	sql	security	hash	.net	10.0%	50.0%	16.666666666666668
24587:asp.net	c#	php	asp.net-mvc	website	javascript	facebook	web-development	php5	mvc	10.0%	50.0%	16.666666666666668
24598:c#	arrays	string	java	ruby	c	php	.net	javascript	linq	10.0%	33.33333333333333%	15.384615384615383
24611:c#	javascript	java	.net	php	css	html	c	r	version	20.0%	40.0%	26.666666666666668
24617:jquery	javascript	list	c#	html	php	asp.net	drag-and-drop	css	iphone	0.0%	0.0%	0.0
24645:c++	c	php	python	output	shell	java	windows	bash	math	20.0%	66.66666666666666%	30.769230769230766
24646:list	c#	python	.net	java	generics	homework	linq	c++	conversion	10.0%	50.0%	16.666666666666668
24647:python	c++	c#	java	javascript	.net	asp.net	web-services	php	c	10.0%	33.33333333333333%	15.384615384615383
24668:c++	c#	java	oop	pointers	php	arrays	objective-c	generics	ienumerable	20.0%	40.0%	26.666666666666668
24669:caching	asp.net	rest	memcached	java	android	.net	c#	appfabric	json	20.0%	40.0%	26.666666666666668
24680:django	python	mvc	django-templates	asp.net-mvc	templates	asp.net	php	smarty	c#	30.0%	75.0%	42.857142857142854
24681:timezone	datetime	php	java	time	ruby-on-rails	c#	javascript	date	ruby	20.0%	40.0%	26.666666666666668
24683:css	jquery	html	javascript	css3	php	internet-explorer	css-selectors	asp.net	unordered-list	30.0%	60.0%	40.0
24688:ruby-on-rails	ruby	ruby-on-rails-3	apache	ruby-on-rails-3.1	jruby	rubygems	rake	webserver	ide	10.0%	25.0%	14.285714285714286
24698:vim	syntax-highlighting	speech-recognition	vimrc	android	editor	iphone	emacs	c#	vi	30.0%	75.0%	42.857142857142854
24704:c#	python	regex	dictionary	php	word	java	asp.net	objective-c	spellchecking	0.0%	0.0%	0.0
24706:jquery	html	css	javascript	div	c#	java	css3	php	ajax	10.0%	100.0%	18.181818181818183
24711:web-services	asp.net	c#	.net	wcf	apache	android	soap	iphone	service	10.0%	100.0%	18.181818181818183
24720:books	xml	php	python	c#	javascript	java	xpath	xslt	templates	10.0%	100.0%	18.181818181818183
24732:wpf	c#	.net	asp.net	android	mvvm	databinding	events	python	javascript	30.0%	60.0%	40.0
24760:c#	interface	java	generics	.net	dependency-injection	ninject	structuremap	ninject-2	oop	20.0%	100.0%	33.333333333333336
24768:jquery	ajax	javascript	jquery-ajax	xml	asp.net	xmlhttprequest	php	web-services	phonegap	30.0%	75.0%	42.857142857142854
24793:android	javascript	drag-and-drop	delphi	iphone	c#	wpf	jquery	css	dnd	20.0%	66.66666666666666%	30.769230769230766
24835:css	html	jquery	javascript	hover	internet-explorer-8	menu	image	internet-explorer	z-index	20.0%	40.0%	26.666666666666668
24841:php	regex	javascript	html	jquery	image	replace	img	string	src	20.0%	100.0%	33.333333333333336
24850:java	php	jsp	javascript	c#	asp.net	facebook	java-ee	html	iphone	20.0%	66.66666666666666%	30.769230769230766
24861:dialog	sql	c#	jquery	sql-server	sql-server-2005	iphone	php	jquery-ui	sql-server-2000	0.0%	0.0%	0.0
24873:encryption	java	php	aes	c#	cryptography	c++	iphone	urlencode	url	10.0%	33.33333333333333%	15.384615384615383
24882:java	.net	scrum	c#	java-ee	agile	project-management	android	deployment	ear	10.0%	33.33333333333333%	15.384615384615383
24884:frameworks	php	cocoa	.net	c#	java	zend-framework	android	c++	iphone	10.0%	33.33333333333333%	15.384615384615383
24905:c#	formatting	string	math	java	.net	regex	numbers	php	decimal	0.0%	0.0%	0.0
24909:iphone	objective-c	uiscrollview	cocoa-touch	ios	uiviewcontroller	uiview	xcode	uinavigationcontroller	uibutton	20.0%	66.66666666666666%	30.769230769230766
24910:templates	c++	django	php	smarty	python	django-templates	asp.net	string	c	20.0%	66.66666666666666%	30.769230769230766
24913:asp.net	c#	.net	usercontrols	jquery	controls	html	render	web-development	windows-phone-7	10.0%	33.33333333333333%	15.384615384615383
24942:css	javascript	jquery	html	frameworks	xhtml	php	css3	mobile	java	20.0%	40.0%	26.666666666666668
24945:iphone	objective-c	cocoa-touch	uiview	uiimage	uiscrollview	core-graphics	ios	quartz-graphics	uiimageview	10.0%	50.0%	16.666666666666668
24981:c#	byte	.net	java	bytearray	image	silverlight	c++	binary	stream	10.0%	20.0%	13.333333333333334
25005:java	exception	exception-handling	android	c#	.net	file-io	blackberry	inputstream	sockets	10.0%	50.0%	16.666666666666668
25014:scala	java	generics	scala-2.8	sbt	multiple-inheritance	php	constructor	version	c#	20.0%	66.66666666666666%	30.769230769230766
25016:android	java	blackberry	c#	screen	resolution	iphone	objective-c	delphi	javascript	10.0%	33.33333333333333%	15.384615384615383
25022:objective-c	iphone	nsstring	cocoa-touch	java	ios	iphone-sdk-3.0	nsarray	cocoa	nsdictionary	10.0%	25.0%	14.285714285714286
25046:git	windows	github	version-control	java	svn	mercurial	asp.net	.net	c#	10.0%	50.0%	16.666666666666668
25065:jquery	html	css	javascript	php	list	ul	li	selectors	xhtml	10.0%	50.0%	16.666666666666668
25066:maven-2	java	maven	php	c#	javascript	asp.net	maven-plugin	struts2	archetypes	30.0%	100.0%	46.15384615384615
25099:programming-languages	internationalization	iphone	python	localization	android	language	objective-c	ruby-on-rails-3	keyboard	10.0%	33.33333333333333%	15.384615384615383
25104:css	html	jquery	list	menu	javascript	image	dropdown-menu	internet-explorer	dropdown	0.0%	0.0%	0.0
25117:date	iphone	javascript	java	php	datetime	sql	objective-c	jquery	tsql	10.0%	50.0%	16.666666666666668
25133:qt	python	pyqt	c++	pyqt4	qt4	multithreading	wxpython	signals-slots	layout	20.0%	100.0%	33.333333333333336
25143:javascript	python	c++	.net	c	java	licensing	library	minimize	unicode	20.0%	66.66666666666666%	30.769230769230766
25153:pdf	c#	asp.net	reporting-services	crystal-reports	.net	itextsharp	iphone	java	visual-studio	30.0%	100.0%	46.15384615384615
25155:iphone	objective-c	cocoa-touch	ios	uinavigationcontroller	uiviewcontroller	uiwebview	uitableview	ipad	memory-management	20.0%	50.0%	28.571428571428573
25167:file	wpf	c#	java	javascript	.net	c	fopen	sftp	linux	20.0%	50.0%	28.571428571428573
25174:css	html	jquery	table	javascript	android	jquery-selectors	c#	border	size	30.0%	100.0%	46.15384615384615
25185:java	gwt	spring	asp.net	php	c#	servlets	hibernate	jboss	.net	20.0%	66.66666666666666%	30.769230769230766
25195:reordering	memory-visibility	bouncing-ball	processing	trigonometry	minimax	algorithm	correctness	look-and-feel	jbutton	0.0%	0.0%	0.0
25214:flash	iphone	android	video	actionscript	flash-player	flex	audio	actionscript-3	youtube	10.0%	33.33333333333333%	15.384615384615383
25219:web-services	c#	wcf	.net	asp.net	java	soap	iphone	security	application	40.0%	80.0%	53.333333333333336
25237:ruby-on-rails	ruby	vb.net	ruby-on-rails-3	asp.net	c#	vba	.net	metaprogramming	excel	10.0%	33.33333333333333%	15.384615384615383
25239:ruby-on-rails	ruby	date	java	tsql	javascript	datetime	ruby-on-rails-3	sql	python	10.0%	100.0%	18.181818181818183
25245:php	arrays	c#	mysql	multidimensional-array	matrix	objective-c	select	perl	loops	10.0%	25.0%	14.285714285714286
25246:c#	java	methods	.net	reflection	c++	python	symfony	objective-c	ruby-on-rails	10.0%	50.0%	16.666666666666668
25277:javascript	jquery	html	image	css	html5	ajax	events	innerhtml	onload	20.0%	66.66666666666666%	30.769230769230766
25298:php	arrays	c	multidimensional-array	ruby	count	ruby-on-rails	java	python	pointers	30.0%	75.0%	42.857142857142854
25300:jquery	javascript	c#	css	html	wpf	asp.net	winforms	hover	ajax	20.0%	66.66666666666666%	30.769230769230766
25314:assembly	c	asp.net	c#	c++	x86	iphone	string	php	javascript	0.0%	0.0%	0.0
25319:redirect	.htaccess	php	asp.net	c#	apache	mod-rewrite	javascript	silverlight	java	30.0%	60.0%	40.0
25320:asp.net	c#	.net	javascript	database	google	search	php	redirect	c++	0.0%	0.0%	0.0
25338:java	javascript	delphi	string	python	sqlalchemy	asp.net	jquery	eclipse-plugin	eclipse	10.0%	50.0%	16.666666666666668
25344:canvas	c#	android	html5	svg	bitmap	image	javascript	graphics	java	20.0%	66.66666666666666%	30.769230769230766
25346:java	c++	html	python	javascript	windows	codeigniter	php	javascript-events	statistics	0.0%	0.0%	0.0
25349:sql	sql-server	primary-key	oracle	mysql	tsql	sql-server-2008	insert	sql-server-2000	database	20.0%	40.0%	26.666666666666668
25375:java	oracle	oracle10g	c#	database	c++	php	books	programming-languages	java-ee	0.0%	0.0%	0.0
25379:winapi	c++	c#	windows	.net	c	mfc	pinvoke	window	dllimport	20.0%	40.0%	26.666666666666668
25395:iphone	latex	count	sql	c#	php	java	jquery	javascript	group-by	10.0%	25.0%	14.285714285714286
25414:asp.net	c#	.net	winforms	wpf	visual-studio	controls	iphone	windows-phone-7	webbrowser-control	10.0%	33.33333333333333%	15.384615384615383
25419:arrays	c#	c	php	c++	objective-c	pointers	java	homework	.net	10.0%	50.0%	16.666666666666668
25420:wpf	xaml	c#	silverlight	databinding	.net	binding	silverlight-3.0	mvvm	textblock	20.0%	50.0%	28.571428571428573
25432:sql	mysql	sql-server	foreign-keys	primary-key	sql-server-2005	database	php	database-design	sql-server-2008	20.0%	100.0%	33.333333333333336
25436:fonts	css	html	font-face	javascript	c#	java	iphone	objective-c	true-type-fonts	10.0%	33.33333333333333%	15.384615384615383
25438:pdf	c#	javascript	msword	document	asp.net	.net	html	iphone	java	0.0%	0.0%	0.0
25439:iphone	c++	java	.net	android	php	html5	eclipse	python	osx	0.0%	0.0%	0.0
25449:python	django	php	javascript	iphone	windows	objective-c	java	jsp	c#	10.0%	20.0%	13.333333333333334
25452:java	hibernate	c#	objective-c	javascript	.net	python	jpa	winapi	ios	10.0%	33.33333333333333%	15.384615384615383
25478:c#	linq	sql	.net	asp.net	php	linq-to-sql	query	mysql	wordpress	0.0%	0.0%	0.0
25515:java	php	c++	class	python	objective-c	c#	iphone	oop	reflection	10.0%	25.0%	14.285714285714286
25520:windows	batch	batch-file	command-line	dos	file	shell	python	c	cmd	20.0%	66.66666666666666%	30.769230769230766
25560:iframe	html	javascript	css	jquery	java	php	android	scrollbar	web-development	10.0%	33.33333333333333%	15.384615384615383
25582:iphone	c++	c	java	c#	windows	actionscript-3	php	asp.net	cocoa-touch	10.0%	33.33333333333333%	15.384615384615383
25589:iphone	uitableview	objective-c	uitableviewcell	ios	cocoa-touch	xcode	iphone-sdk-4.0	excel	uitableviewcontroller	0.0%	0.0%	0.0
25591:java	c#	string	.net	parsing	javascript	homework	decimal	float	convert	10.0%	100.0%	18.181818181818183
25601:c#	wpf	css	asp.net	jquery	.net	javascript	java	html	xaml	20.0%	40.0%	26.666666666666668
25603:jquery	javascript	ajax	php	jquery-ajax	html	jquery-plugins	slider	jquery-ui	loading	40.0%	100.0%	57.142857142857146
25613:json	asp.net-mvc	ruby-on-rails	c#	mvc	asp.net	php	javascript	web-services	xml	50.0%	100.0%	66.66666666666667
25622:sql	mysql	sql-server	c#	insert	oracle	asp.net	php	iphone	get	0.0%	0.0%	0.0
25631:oracle	c#	database	java	.net	php	jdbc	connection	sql	c	20.0%	100.0%	33.333333333333336
25643:jquery	asp.net	javascript	c#	android	jquery-ui	ajax	iphone	php	objective-c	10.0%	100.0%	18.181818181818183
25646:c++	java	library	python	c#	.net	php	c	javascript	ruby	10.0%	33.33333333333333%	15.384615384615383
25658:c#	java	asp.net	php	javascript	jquery	vb.net	r	winapi	mvc	10.0%	50.0%	16.666666666666668
25683:c#	c++	locking	multithreading	java	thread-safety	php	mutex	android	.net	0.0%	0.0%	0.0
25691:sql	mysql	php	database	tsql	sql-server	select	query	postgresql	javascript	10.0%	100.0%	18.181818181818183
25700:android	iphone	objective-c	image	ruby-on-rails	java	html	android-layout	css	django	0.0%	0.0%	0.0
25715:datetime	c#	date	python	mysql	sql	enums	asp.net	java	calendar	0.0%	0.0%	0.0
25716:jquery	javascript	json	ajax	c#	object	php	objective-c	java	properties	20.0%	50.0%	28.571428571428573
25722:wpf	c#	.net	windows	vb.net	php	java	silverlight	com	svg	10.0%	33.33333333333333%	15.384615384615383
25730:sql-server	sql	sql-server-2005	sql-server-2008	tsql	sql-server-2000	ssms	database	sql-server-ce	query	10.0%	100.0%	18.181818181818183
25742:email	php	smtp	gmail	java	google-app-engine	outlook	exchange	objective-c	google-apps	20.0%	66.66666666666666%	30.769230769230766
25749:iphone	objective-c	nsurl	cocoa-touch	nsurlconnection	cocoa	xcode	ios	nsarray	iphone-sdk-3.0	20.0%	50.0%	28.571428571428573
25765:api	javascript	c#	php	google-analytics	google	android	ms-access	winapi	html	0.0%	0.0%	0.0
25766:jquery	javascript	html	css	php	li	list	ul	dom	image	10.0%	100.0%	18.181818181818183
25788:plot	php	r	c#	c++	python	arrays	matlab	sql-server	database-design	10.0%	20.0%	13.333333333333334
25795:regex	ipad	iphone	php	javascript	c++	perl	rotation	python	cgaffinetransform	10.0%	100.0%	18.181818181818183
25853:iphone	uitableview	uitableviewcell	objective-c	ios	cocoa-touch	xcode	iphone-sdk-4.0	uitableviewcontroller	tableview	30.0%	100.0%	46.15384615384615
25855:html	javascript	asp.net	jquery	css	regex	c#	php	internet-explorer	asp.net-mvc	20.0%	50.0%	28.571428571428573
25881:multithreading	java	c#	android	.net	thread-safety	concurrency	winforms	exception	synchronization	10.0%	25.0%	14.285714285714286
25939:c#	winapi	windows	pinvoke	.net	c++	window	dllimport	marshalling	objective-c	10.0%	50.0%	16.666666666666668
25941:jquery	javascript	html	css	selectors	li	animation	onclick	img	image	10.0%	50.0%	16.666666666666668
25945:nhibernate	fluent-nhibernate	c#	hibernate	mapping	nhibernate-mapping	sql	java	mysql	orm	20.0%	66.66666666666666%	30.769230769230766
25958:java	c#	asp.net	web-applications	web-development	php	flex	webserver	jsp	iis	10.0%	100.0%	18.181818181818183
25978:php	c#	regex	java	.net	c	date	php5	conversion	jdbc	10.0%	100.0%	18.181818181818183
25988:java	c#	javascript	.net	css	r	php	c	operators	django	0.0%	0.0%	0.0
26003:selenium	javascript	c#	java	python	winforms	html	vb.net	button	android	10.0%	33.33333333333333%	15.384615384615383
26019:drupal	c#	android	views	asp.net	drupal-6	wpf	asp.net-mvc	django	python	20.0%	66.66666666666666%	30.769230769230766
26043:php	php5	conditional-operator	asp.net	xml	monitor	equivalent	mod-rewrite	testing	http	10.0%	100.0%	18.181818181818183
26046:c	c++	char	arrays	pointers	typedef	integer	size	types	printf	10.0%	33.33333333333333%	15.384615384615383
26048:java	ruby-on-rails	object	class	c#	oop	javascript	ruby	magento	methods	20.0%	66.66666666666666%	30.769230769230766
26058:blackberry	usb	iphone	windows	bluetooth	vb.net	.net	android	java-me	winapi	0.0%	0.0%	0.0
26118:session	php	asp.net	sql-server	java	c#	session-timeout	session-state	cookies	.net	30.0%	60.0%	40.0
26128:jquery	javascript	iphone	java	android	php	objective-c	mvc	asp.net	c#	20.0%	100.0%	33.333333333333336
26135:css	html	jquery	iphone	javascript	android	scrolling	ipad	alignment	flex	40.0%	100.0%	57.142857142857146
26187:sql	c#	mysql	.net	sql-server	php	datetime	tsql	database	iphone	30.0%	75.0%	42.857142857142854
26196:javascript	android	image	iphone	html5	canvas	c	c#	drawing	html	10.0%	25.0%	14.285714285714286
26207:wcf	java	c#	web-services	asp.net	rest	.net	javascript	apache	service	10.0%	33.33333333333333%	15.384615384615383
26215:regex	android	c++	java	perl	ruby	language-agnostic	javascript	context	math	10.0%	50.0%	16.666666666666668
26226:linq	c#	linq-to-sql	sql	count	group-by	asp.net	entity-framework	linq-to-entities	query	30.0%	100.0%	46.15384615384615
26227:unit-testing	mocking	java	c#	junit	tdd	testing	rhino-mocks	junit4	visual-studio-2010	10.0%	20.0%	13.333333333333334
26240:books	c#	iphone	windows	python	c	c++	objective-c	php	iphone-sdk-4.0	0.0%	0.0%	0.0
26263:logging	java	log4j	log4net	asp.net	php	error-handling	android	c#	tomcat	10.0%	50.0%	16.666666666666668
26265:asp.net	exception	c#	linq	exception-handling	.net	sql-server	java	web-services	architecture	0.0%	0.0%	0.0
26270:.net	c#	windows	wpf	dll	c	books	linq	java	html	20.0%	50.0%	28.571428571428573
26295:multithreading	java	c#	threadpool	pthreads	.net	semaphore	thread-safety	c	sleep	20.0%	66.66666666666666%	30.769230769230766
26301:c#	javascript	java	python	iphone	regex	switch-statement	use-case	c++	string	10.0%	33.33333333333333%	15.384615384615383
26314:c#	java	float	android	c++	double	precision	objective-c	formatting	.net	0.0%	0.0%	0.0
26318:multithreading	c++	java	c#	sleep	.net	thread-safety	set	boost	pthreads	10.0%	25.0%	14.285714285714286
26322:python	javascript	parsing	c#	java	antlr	json	xml	c	lisp	20.0%	66.66666666666666%	30.769230769230766
26327:asp.net	php	security	java	c#	passwords	connection-string	active-directory	sql	web-config	10.0%	33.33333333333333%	15.384615384615383
26331:many-to-many	query	asian	non-latin	characters	loaddata	special	comparison	length	key	0.0%	0.0%	0.0
26340:jquery	ajax	javascript	php	html	jquery-ajax	xmlhttprequest	slider	asp.net	numbers	30.0%	100.0%	46.15384615384615
26345:database	sql	java	c#	c++	php	.net	c	exception	asp.net	0.0%	0.0%	0.0
26347:asp.net	caching	memcached	.net	ruby-on-rails	c#	java	android	application	php	0.0%	0.0%	0.0
26349:.net	c#	https	ssl	assemblies	asp.net	code-signing	visual-studio	apache	android	10.0%	100.0%	18.181818181818183
26353:asp.net	java	asp.net-mvc	c#	android	swf	python	.net	asp.net-mvc-3	javascript	10.0%	33.33333333333333%	15.384615384615383
26354:c#	.net	java	asp.net	stream	pdf	c++	byte	wcf	itextsharp	10.0%	50.0%	16.666666666666668
26369:android	php	javascript	jquery	c#	ajax	c++	java	math	python	10.0%	50.0%	16.666666666666668
26385:c#	line	unix	python	file	php	perl	sed	awk	bash	0.0%	0.0%	0.0
26387:java	c#	unit-testing	php	junit	apache	mod-rewrite	tdd	url	python	10.0%	25.0%	14.285714285714286
26389:flash	flex	adobe-air	actionscript-3	adobe	flex3	air	swf	flex4	frameworks	20.0%	40.0%	26.666666666666668
26393:php	object	arrays	javascript	java	actionscript-3	class	c++	oop	reference	20.0%	40.0%	26.666666666666668
26398:c#	winforms	javascript	java	.net	html	c++	wpf	sql	database	20.0%	66.66666666666666%	30.769230769230766
26400:wpf	c#	silverlight	.net	xaml	winforms	asp.net	android	.net-3.5	objective-c	20.0%	50.0%	28.571428571428573
26424:windows	process	memory	c#	c++	linux	c	memory-leaks	iphone	unix	20.0%	100.0%	33.333333333333336
26433:c++	c	pointers	arrays	boost	stl	static	templates	java	iterator	30.0%	60.0%	40.0
26441:visual-studio	c#	visual-studio-2008	visual-studio-2010	xml	visual-c++	.net	asp.net	c++	resharper	10.0%	25.0%	14.285714285714286
26470:mysql	sql	php	oracle	join	sql-server	c#	database	tsql	query	10.0%	33.33333333333333%	15.384615384615383
26471:c#	java	.net	svn	c	html	windows	image	mercurial	html5	10.0%	33.33333333333333%	15.384615384615383
26472:c#	asp.net	iphone	php	java	python	string	ip-address	email-validation	objective-c	10.0%	20.0%	13.333333333333334
26487:c#	serialization	.net	objective-c	java	c++	algorithm	c	javascript	string	10.0%	50.0%	16.666666666666668
26504:c#	java	string	.net	regex	javascript	iphone	asp.net	php	casting	10.0%	50.0%	16.666666666666668
26508:date	php	java	javascript	sql	tsql	sql-server	python	datetime	dates	10.0%	50.0%	16.666666666666668
26527:android	camera	c#	opencv	c++	datepicker	javascript	iphone	jquery	jquery-ui	20.0%	100.0%	33.333333333333336
26538:ruby-on-rails	wordpress	ruby-on-rails-3	facebook	php	jquery	forms	asp.net	javascript	activerecord	10.0%	25.0%	14.285714285714286
26541:wcf	c#	service	.net	windows	android	rest	windows-services	web-services	start	20.0%	66.66666666666666%	30.769230769230766
26543:c#	windows	.net	desktop	wpf	windows-xp	windows-vista	c++	silverlight	winforms	40.0%	80.0%	53.333333333333336
26559:c#	asp.net	wpf	.net	checkbox	android	java	sql	visual-studio-2008	vb.net	20.0%	66.66666666666666%	30.769230769230766
26588:wcf	c#	service	javascript	css	android	ip	.net	web-services	java	20.0%	40.0%	26.666666666666668
26591:exception	c#	java	exception-handling	c++	.net	vb.net	multithreading	asp.net	android	30.0%	75.0%	42.857142857142854
26609:c#	c++	.net	javascript	objective-c	java	math	integer	algorithm	equals	10.0%	33.33333333333333%	15.384615384615383
26620:html	jquery	c#	javascript	php	asp.net	css	hyperlink	android	jsp	0.0%	0.0%	0.0
26631:google	search	url	api	javascript	google-maps	ajax	.htaccess	php	mod-rewrite	0.0%	0.0%	0.0
26635:sql	mysql	sql-server	insert	primary-key	php	tsql	database	sql-server-2008	oracle	10.0%	33.33333333333333%	15.384615384615383
26640:c#	windows	c++	winapi	wpf	winforms	javascript	.net	visual-c++	html	20.0%	66.66666666666666%	30.769230769230766
26645:css	jquery	html	javascript	google-chrome	css3	firefox	border-radius	internet-explorer	web-development	20.0%	40.0%	26.666666666666668
