3:unicode	encoding	utf-8	java	c#	string	ascii	c++	php	nsstring	20.0%	40.0%	26.666666666666668
35231:c#	json	javascript	java	jquery	html	php	regex	css	iphone	20.0%	40.0%	26.666666666666668
35255:c#	php	asp.net	.net	sql	security	mysql	java	ms-access	ruby-on-rails-3	0.0%	0.0%	NaN
35266:css	fonts	iphone	html	objective-c	c#	ios	python	regex	javascript	10.0%	50.0%	16.666666666666668
35272:java	php	c#	javascript	c	asp.net	string	jquery	objective-c	get	10.0%	100.0%	18.181818181818183
35279:java	c#	properties	objective-c	asp.net	windows	python	iphone	collections	wnck	0.0%	0.0%	NaN
35321:javascript	php	java	c#	get	hide	environment-variables	variables	python	windows	10.0%	33.33333333333333%	15.384615384615383
35328:html	css	javascript	jquery	xhtml	menuitem	menu	php	regex	asp.net	30.0%	75.0%	42.857142857142854
35334:objective-c	iphone	nsstring	cocoa-touch	xcode	nsarray	ios	ipad	nsdictionary	cocoa	20.0%	100.0%	33.333333333333336
35336:wpf	c#	xaml	silverlight	.net	databinding	expander	datacontext	datatemplate	binding	20.0%	40.0%	26.666666666666668
35355:java	c#	c++	operator-overloading	equals	static	private-members	oop	class	enums	20.0%	100.0%	33.333333333333336
35360:jquery	css	javascript	html	image	div	hover	animation	jquery-ui	cursor	20.0%	50.0%	28.571428571428573
35377:java	c#	regex	string	c++	javascript	c	php	mvc	homework	20.0%	100.0%	33.333333333333336
35389:c#	.net	android	winforms	winapi	eclipse	vb.net	windows	java	kill	10.0%	50.0%	16.666666666666668
35393:iphone	appstore	xcode	objective-c	iphone-sdk-4.0	iphone-sdk-3.0	apple	c#	cocoa-touch	web-applications	10.0%	50.0%	16.666666666666668
35397:c	c++	c#	treeview	tree	winforms	algorithm	linked-list	avl-tree	homework	10.0%	50.0%	16.666666666666668
35402:codeigniter	c#	java	php	wordpress	plugins	javascript	r	mysql	.net	10.0%	33.33333333333333%	15.384615384615383
35410:javascript	php	css	mouse	jquery	iphone	html	android	c#	.net	20.0%	100.0%	33.333333333333336
35415:actionscript-3	flash	actionscript	flex	java	urlloader	javascript	json	line	cs5	10.0%	50.0%	16.666666666666668
35460:ruby-on-rails	rubygems	ruby	ruby-on-rails-3	bundler	rake	rspec	gem	passenger	cucumber	10.0%	33.33333333333333%	15.384615384615383
35467:.net	c#	python	java	internet-explorer	php	html	ruby-on-rails	tinymce	postgresql	0.0%	0.0%	NaN
35470:php	javascript	java	c#	python	html	arrays	string-formatting	.net	equivalent	10.0%	100.0%	18.181818181818183
35478:c	arrays	c++	char	performance	pointers	struct	string	ruby	java	20.0%	50.0%	28.571428571428573
35487:jquery	c#	javascript	iframe	java	html	tabcontrol	asp.net	tabs	.net	20.0%	66.66666666666666%	30.769230769230766
35492:python	php	msi	android	drupal	mysql	database	visual-studio	windows-installer	objective-c	0.0%	0.0%	NaN
35501:php	wpf	python	java	lucene	.net	wpf-controls	vb.net	analyzer	arabic	10.0%	25.0%	14.285714285714286
35515:c#	scala	java	php	javascript	collections	c++	objective-c	windows	ant	10.0%	25.0%	14.285714285714286
35518:php	c#	asp.net	mysql	javascript	sql	query-string	variables	mod-rewrite	objective-c	10.0%	25.0%	14.285714285714286
35525:java	c#	sharepoint	asp.net	sharepoint2010	webparts	main	c++	servlets	library	0.0%	0.0%	NaN
35532:sql	sql-server	mysql	sql-server-2008	c#	css	sql-server-2005	oracle	jquery	tsql	10.0%	50.0%	16.666666666666668
35541:javascript	java	asp.net	c#	sql-server	windows	html	css	forms	wpf	10.0%	100.0%	18.181818181818183
35573:css	html	javascript	fonts	css3	browser	firefox	true-type-fonts	iphone	image-processing	10.0%	50.0%	16.666666666666668
35591:php	sql	subsonic	networking	c#	mysql	sql-server	android	windows	java	0.0%	0.0%	NaN
35592:javascript	java	hide	php	objective-c	c#	css	html	vb6	c	0.0%	0.0%	NaN
35594:c#	random	php	java	javascript	python	.net	algorithm	iphone	sql-server-2005	10.0%	25.0%	14.285714285714286
35595:wpf	c++	c#	php	javascript	java	xaml	variables	toolbar	feeds	20.0%	100.0%	33.333333333333336
35596:css	jquery	c#	java	java-me	html	android	objective-c	javascript	blackberry	0.0%	0.0%	NaN
35601:asp.net	java	c#	javascript	visual-studio	c++	windows	html	php	objective-c	20.0%	100.0%	33.333333333333336
35607:plot	r	python	matlab	math	homework	histogram	matplotlib	numpy	c#	10.0%	50.0%	16.666666666666668
35616:css	html	internet-explorer	jquery	div	internet-explorer-7	post	php	table	height	10.0%	25.0%	14.285714285714286
35636:multithreading	asynchronous	java	c#	android	.net	threadpool	iphone	c++	pthreads	10.0%	25.0%	14.285714285714286
35655:unit-testing	mocking	c#	junit	nunit	tdd	testing	java	junit4	mbunit	0.0%	0.0%	NaN
35657:javascript	arrays	java	asp.net	php	ajax	jquery	floating-point	floating-accuracy	associative	20.0%	66.66666666666666%	30.769230769230766
35666:java	c#	multithreading	eclipse	.net	jvm	com	c++	ibm	sun	20.0%	40.0%	26.666666666666668
35672:asp.net	c#	gridview	.net	validation	repeater	dropdownlist	sharepoint2010	paging	webforms	10.0%	50.0%	16.666666666666668
35676:php	editor	iphone	html	eclipse	ide	css	xcode	ckeditor	iphone-sdk-4.0	30.0%	60.0%	40.0
35710:jquery	events	c#	javascript	.net	winforms	windows	asp.net	java	objective-c	30.0%	75.0%	42.857142857142854
35718:java	arrays	c#	.net	string	c++	css	css3	wsdl	web-services	20.0%	66.66666666666666%	30.769230769230766
35720:asp.net	asp.net-mvc	.htaccess	mvc	java	javascript	php	c#	html	css	10.0%	50.0%	16.666666666666668
35729:c#	asp.net	java	ruby-on-rails	ajax	.net	c	android	node.js	css	10.0%	50.0%	16.666666666666668
35731:user-interface	javascript	android	jquery	jquery-ui	c	functional-programming	asp.net	c#	programming-languages	0.0%	0.0%	NaN
35745:c	memory-leaks	memory	c++	memory-allocation	iphone	linux	xcode	objective-c	malloc	10.0%	33.33333333333333%	15.384615384615383
35752:java	c#	interface	string	python	groovy	vb.net	.net	decorator	closures	20.0%	50.0%	28.571428571428573
35756:vb.net	.net	c#	vb	string	javascript	ruby	asp.net	regex	php	10.0%	50.0%	16.666666666666668
35760:sql	mysql	tsql	sql-server-2005	sql-server	linq	database	query	php	oracle	20.0%	50.0%	28.571428571428573
35782:c++	gcc	c#	compiler	c	math	java	g++	linker	android	10.0%	33.33333333333333%	15.384615384615383
35799:c#	java	parsing	php	flex	antlr	java-ee	css	css3	iphone-sdk-4.0	0.0%	0.0%	NaN
35820:iis	google	asp.net	php	search	objective-c	iis7	iis6	solr	c++	0.0%	0.0%	NaN
35825:paypal	php	sql-server	payment-gateway	payment	transactions	asp.net	credit-card	c#	billing	0.0%	0.0%	NaN
35827:php	programming-languages	javascript	java	html5	compiler	oop	android	nexus-one	future-development	10.0%	100.0%	18.181818181818183
35834:timer	game-development	c#	iphone	java	javascript	android	objective-c	nstimer	c++	0.0%	0.0%	NaN
35846:twitter	oauth	c#	iphone	jquery	php	twitter-api	android	asp.net	.net	20.0%	66.66666666666666%	30.769230769230766
35869:core-data	iphone	objective-c	entity-framework	nspredicate	cocoa	entity-framework-4	ipad	mysql	ios	20.0%	66.66666666666666%	30.769230769230766
35871:timezone	php	javascript	datetime	date	java	mysql	time	ruby	gmt	20.0%	40.0%	26.666666666666668
35885:windows	c#	.net	java	c++	c	dll	exe	windows-7	iphone	20.0%	100.0%	33.333333333333336
35906:wordpress	php	mysql	codeigniter	sql	c#	post	ruby-on-rails	java	plugins	10.0%	33.33333333333333%	15.384615384615383
35920:programming-languages	java	c	c++	android	design-patterns	books	ruby	multithreading	system-calls	0.0%	0.0%	NaN
35933:pdf	c#	.net	crystal-reports	digital-signature	jasper-reports	reporting-services	asp.net	digital	java	20.0%	40.0%	26.666666666666668
35949:python	django	java	c++	php	mysql	database	windows	.net	combine	20.0%	40.0%	26.666666666666668
35951:mysql	sql-server	sql	indexing	primary-key	performance	clustered-index	optimization	database-design	sql-server-2008	30.0%	75.0%	42.857142857142854
35952:c++	algorithm	java	php	javascript	hide	c#	python	iphone	objective-c	10.0%	100.0%	18.181818181818183
35958:c#	.net	java	c	math	php	asp.net	conversion	hex	android	0.0%	0.0%	NaN
35960:wpf	javascript	java	c	asp.net	c#	php	wpf-controls	ajax	features	0.0%	0.0%	NaN
35968:eclipse	java	php	netbeans	ide	maven-2	plugins	eclipse-plugin	maven	programming-languages	20.0%	66.66666666666666%	30.769230769230766
35978:oracle	sql-server	database	sql	oracle10g	plsql	sql-server-2008	java	google	vb.net	0.0%	0.0%	NaN
35992:c#	jquery	java	constructor	c++	php	javascript	c	char	positioning	0.0%	0.0%	NaN
36022:android	activity	java	intent	progressdialog	android-layout	android-widget	android-emulator	pendingintent	manifest	20.0%	66.66666666666666%	30.769230769230766
36026:image	php	iphone	c#	image-processing	java	png	html	asp.net	gd	30.0%	100.0%	46.15384615384615
36032:c#	jquery	javascript	.net	winforms	wpf	asp.net	tabcontrol	html	events	20.0%	66.66666666666666%	30.769230769230766
36037:python	c#	string	printing	java	javascript	decimal	formatting	lisp	printf	10.0%	100.0%	18.181818181818183
36039:php	c#	c	arrays	java	c++	iphone	objective-c	ruby	javascript	20.0%	50.0%	28.571428571428573
36040:python	django	database	php	mysql	django-models	ado.net	c#	sql	data-structures	30.0%	100.0%	46.15384615384615
36056:regex	html	jquery	c++	asp.net	iphone	c#	table	javascript	vb.net	10.0%	33.33333333333333%	15.384615384615383
36060:ruby-on-rails	asp.net	ruby	cakephp	sql-server	database	sql	django	ruby-on-rails-3	python	30.0%	100.0%	46.15384615384615
36074:php	java	javascript	asp.net	jboss	c#	.net	python	django	web-services	10.0%	50.0%	16.666666666666668
36079:ruby-on-rails	javascript	devise	html	ruby	wysiwyg	rubygems	validation	java	php	10.0%	33.33333333333333%	15.384615384615383
36083:.htaccess	mod-rewrite	apache	php	flex3	jsf	flex	url-rewriting	jsf-2.0	navigation	10.0%	100.0%	18.181818181818183
36088:arrays	c++	c	string	java	python	c#	memory-leaks	memory-allocation	memory	10.0%	25.0%	14.285714285714286
36096:iphone	programming-languages	c	language	internationalization	c++	localization	character-encoding	vb6	android	0.0%	0.0%	NaN
36097:iphone	objective-c	c#	asp.net	html	php	javascript	c++	java	wpf	10.0%	50.0%	16.666666666666668
36110:sockets	network-programming	c	networking	tcp	c#	udp	c++	linux	windows	10.0%	50.0%	16.666666666666668
36132:xml	java	spring	c#	xslt	javascript	xpath	soap	asp.net	javabeans	10.0%	50.0%	16.666666666666668
36135:php	frameworks	zend-framework	java	android	codeigniter	.net	struts2	compact-framework	eclipse	20.0%	50.0%	28.571428571428573
36148:ruby-on-rails	asp.net-mvc	mvc	asp.net	c#	ruby	asp.net-mvc-3	php	cakephp	routing	20.0%	66.66666666666666%	30.769230769230766
36150:sql	mysql	tsql	php	database	sql-server	join	query	linq-to-sql	linq	10.0%	25.0%	14.285714285714286
36154:email	php	smtp	c#	asp.net	java	gmail	postfix	.net	objective-c	0.0%	0.0%	NaN
36165:unit-testing	c#	java	junit	mocking	junit4	testing	rhino-mocks	tdd	.net	20.0%	66.66666666666666%	30.769230769230766
36184:javascript	asp.net	jquery	css	validation	callback	html	php	web-development	mootools	20.0%	66.66666666666666%	30.769230769230766
36204:xml	xsd	xml-schema	schema	jaxb	wsdl	web-services	client	interop	wcf	20.0%	100.0%	33.333333333333336
36209:html	css	javascript	java	c#	php	css3	jquery	xpath	javascript-events	20.0%	66.66666666666666%	30.769230769230766
36212:programming-languages	c#	timer	c++	iphone	java	homework	objective-c	wpf	functional-programming	0.0%	0.0%	NaN
36230:c#	php	javascript	python	jquery	c	c++	.net	android	django	10.0%	33.33333333333333%	15.384615384615383
36235:c#	java	javascript	homework	java-ee	jquery	vb6	mysql	google-app-engine	jsp	0.0%	0.0%	NaN
36240:android	iphone	flash	video	flash-player	actionscript	video-streaming	youtube	java-me	flv	0.0%	0.0%	NaN
36241:assembly	x86	nasm	gcc	c	linux	x86-64	c++	inline-assembly	tasm	10.0%	33.33333333333333%	15.384615384615383
36248:c#	java	javascript	flex	r	php	ajax	android	.net	c	10.0%	25.0%	14.285714285714286
36265:javascript	java	jquery	css	wpf	python	css3	c#	html	windows	0.0%	0.0%	NaN
36266:java	module	ruby-on-rails	c#	drupal	dotnetnuke	windows	listview	winapi	wpf	0.0%	0.0%	NaN
36269:svn	php	c#	java	version-control	git	asp.net	move	file-rename	upload	10.0%	33.33333333333333%	15.384615384615383
36276:javascript	c++	c	ajax	java	tree	algorithm	css	html	android	0.0%	0.0%	NaN
36290:css	html	div	javascript	internet-explorer	internet-explorer-8	jquery	firefox	border	webkit	20.0%	100.0%	33.333333333333336
36300:.net	c#	frameworks	zend-framework	java	php	asp.net	c++	excel	compact-framework	20.0%	66.66666666666666%	30.769230769230766
36316:php	java	c#	objective-c	asp.net	floating-point	.net	math	javascript	c++	10.0%	25.0%	14.285714285714286
36318:java	apache	php	junit	tdd	https	xunit	css	css3	windows	0.0%	0.0%	NaN
36320:image	c#	objective-c	arrays	iphone	png	php	java	css	background	10.0%	25.0%	14.285714285714286
36322:sql	sql-server	mysql	query	asp.net	php	table	triggers	c#	database	20.0%	66.66666666666666%	30.769230769230766
36331:c#	.net	java	javascript	c++	c	numbers	visual-studio	html	datetime	0.0%	0.0%	NaN
36342:unit-testing	c#	mocking	java	junit	testing	moq	tdd	rhino-mocks	junit4	20.0%	66.66666666666666%	30.769230769230766
36345:c#	xml	mysql	php	asp.net	java	javascript	.net	mod-rewrite	linq	10.0%	33.33333333333333%	15.384615384615383
36363:exception	c#	java	.net	exception-handling	c++	delphi	asp.net	visual-studio-2005	vb.net	0.0%	0.0%	NaN
36379:c#	text	java	jquery	cocoa	asp.net	iphone	android	objective-c	regex	10.0%	50.0%	16.666666666666668
36394:vim	visual-studio-2008	visual-studio	c#	visual-studio-2010	java	c++	pascal	iphone	visual-c++	10.0%	33.33333333333333%	15.384615384615383
36397:jquery	javascript	asp.net	mvc	css	android	php	extjs	c#	jquery-plugins	10.0%	100.0%	18.181818181818183
36407:osx	php	cocoa	.net	iphone	ruby-on-rails	objective-c	c#	ruby	c	10.0%	50.0%	16.666666666666668
36412:wcf	wcf-binding	c#	.net	wcf-security	iis7	iis	wcf-client	configuration	asp.net	20.0%	50.0%	28.571428571428573
36417:sql	c#	mysql	sql-server	.net	plsql	java	ruby-on-rails	php	null	10.0%	33.33333333333333%	15.384615384615383
36419:asp.net-mvc	routing	asp.net	mvc	asp.net-mvc-routing	c#	asp.net-mvc-3	asp.net-mvc-2	ruby-on-rails	jquery	10.0%	50.0%	16.666666666666668
36422:c#	hosting	erlang	sql	web-development	tsql	website	python	.net	datagridview	0.0%	0.0%	NaN
36444:android	c#	java	css	facebook	gae-datastore	database	regex	atl	caching	20.0%	66.66666666666666%	30.769230769230766
36447:process	c#	windows	linux	java	c	winapi	python	c++	operating-system	20.0%	66.66666666666666%	30.769230769230766
36455:url	php	mod-rewrite	c#	.htaccess	java	apache	html	.net	regex	10.0%	20.0%	13.333333333333334
36457:php	security	hash	c#	hashing	database	passwords	ruby	ruby-on-rails	.net	0.0%	0.0%	NaN
36458:php	mvc	zend-framework	asp.net	frameworks	asp.net-mvc	c#	.net	java	web-development	30.0%	100.0%	46.15384615384615
36489:javascript	jquery	events	asp.net	c#	javascript-events	fullcalendar	validation	html	css	20.0%	100.0%	33.333333333333336
36495:php	mod-rewrite	url	java	javascript	.net	jquery	.htaccess	apache	ruby	10.0%	100.0%	18.181818181818183
36499:c#	.net	asp.net	active-directory	php	linux	python	subdomain	javascript	java	10.0%	50.0%	16.666666666666668
36502:php	arrays	lucene	mysql	language	sql	c	c++	multidimensional-array	sphinx	20.0%	100.0%	33.333333333333336
36503:django	django-models	python	javascript	php	c#	asp.net	ruby-on-rails	sql	linq-to-entities	10.0%	33.33333333333333%	15.384615384615383
36506:android	activity	wpf	ruby-on-rails	c#	design-patterns	java	multithreading	winapi	php	0.0%	0.0%	NaN
36514:wpf	xaml	c#	.net	styles	silverlight	databinding	wpf-controls	triggers	datatemplate	20.0%	50.0%	28.571428571428573
36531:programming-languages	c	functional-programming	function	php	python	lisp	regex	c++	language-agnostic	20.0%	40.0%	26.666666666666668
36548:css	html	javascript	java	actionscript-3	jquery	display	flex	python	actionscript	10.0%	25.0%	14.285714285714286
36560:date	sql	java	php	tsql	sql-server	datetime	oracle	javascript	c#	20.0%	50.0%	28.571428571428573
36586:php	linq	c#	sql	asp.net	java	foreach	objective-c	python	javascript	20.0%	66.66666666666666%	30.769230769230766
36592:c#	algorithm	c++	sql	oracle	homework	java	mysql	big-o	python	10.0%	50.0%	16.666666666666668
36614:jquery	unit-testing	testing	javascript	junit	java	c#	r	tdd	automated-tests	30.0%	75.0%	42.857142857142854
36616:javascript	c#	asp.net	css	php	java	frameworks	load	nhibernate	.net	10.0%	50.0%	16.666666666666668
36638:asp.net	javascript	c#	php	python	css	css3	java	r	windows	10.0%	100.0%	18.181818181818183
36646:java	ruby-on-rails	asp.net-mvc	asp.net	mvc	c#	iphone	routing	php	windows	0.0%	0.0%	NaN
36652:java	flash	video	audio	iphone	android	flash-player	tutorials	audio-recording	try-catch	20.0%	50.0%	28.571428571428573
36659:html	javascript	css	php	video	iframe	java	flv	jquery	asp.net	10.0%	50.0%	16.666666666666668
36660:windows	.net	c#	dll	asp.net	java	javascript	python	c#-4.0	php	20.0%	40.0%	26.666666666666668
36689:jquery	javascript	forms	php	html	submit	django	winforms	c#	ajax	20.0%	100.0%	33.333333333333336
36703:caching	asp.net	memcached	javascript	http	web-development	html	css	image	http-headers	20.0%	66.66666666666666%	30.769230769230766
36712:osx	qt	iphone	c++	objective-c	cocoa	symbian	python	asp.net	vb.net	30.0%	75.0%	42.857142857142854
36729:jquery	javascript	jquery-ui	silverlight-4.0	android	jquery-plugins	drag-and-drop	wpf	list	events	30.0%	60.0%	40.0
36734:c#	asp.net	string	java	events	.net	ruby	event-handling	jquery	javascript	30.0%	60.0%	40.0
36735:java	multithreading	c#	math	.net	html5	javascript	c++	.net-3.5	asp.net	0.0%	0.0%	NaN
36740:teamcity	android	batch-file	ant	java	eclipse	team-build	visual-studio-2008	netbeans	batch	20.0%	40.0%	26.666666666666668
36747:iphone	java	database	image	c#	html	css	vb.net	mysql	sqlite	0.0%	0.0%	NaN
36750:scrum	agile	java-ee	java	ear	c#	.net	project-management	continuous-integration	methodology	20.0%	66.66666666666666%	30.769230769230766
36752:ruby	ruby-on-rails	ruby-on-rails-3	php	java	asp.net	c#	security	file	codeigniter	10.0%	25.0%	14.285714285714286
36760:c#	.net	php	asp.net	java	javascript	mysql	language-agnostic	html	installation	0.0%	0.0%	NaN
36774:paypal	transactions	c#	sql-server	asp.net	payment	isolation-level	.net	payment-gateway	credit-card	30.0%	75.0%	42.857142857142854
36776:graph	algorithm	c#	java	longest-path	graph-algorithm	php	graphics	javascript	c++	20.0%	66.66666666666666%	30.769230769230766
36783:drag-and-drop	java	swing	css	jquery	php	javascript	iphone	ajax	html5	30.0%	100.0%	46.15384615384615
36794:php	mysql	asp.net	c#	database	vb.net	java	sql	javascript	math	20.0%	40.0%	26.666666666666668
36804:javascript	winforms	c#	java	c++	scale	cocoa	html	jquery	.net	20.0%	100.0%	33.333333333333336
36817:php	curl	c#	.net	echo	libcurl	joomla1.5	jquery	objective-c	joomla	30.0%	100.0%	46.15384615384615
36821:svn	maven-2	maven	java	version-control	eclipse	dependencies	ant	python	git	20.0%	40.0%	26.666666666666668
36842:asp.net-mvc	routing	asp.net	asp.net-mvc-3	c#	mvc	asp.net-mvc-2	asp.net-mvc-routing	routes	ruby-on-rails	10.0%	100.0%	18.181818181818183
36848:java	mysql	c#	javascript	html5	objective-c	c++	html	css	windows	10.0%	33.33333333333333%	15.384615384615383
36852:bash	shell	java	directory	python	script	apache	file-io	makefile	linux	10.0%	50.0%	16.666666666666668
36866:c#	wcf	serialization	datacontract	.net	xml-serialization	properties	protobuf-net	xml	generics	20.0%	100.0%	33.333333333333336
36876:google-maps	http	javascript	google-maps-api-3	google	maps	api	web-services	java	iphone	10.0%	50.0%	16.666666666666668
36883:java	game-development	software-engineering	c#	timer	books	javascript	f#	website	qa	10.0%	50.0%	16.666666666666668
36896:email	php	c#	regex	javascript	asp.net	objective-c	.net	web-development	cocoa	20.0%	100.0%	33.333333333333336
36897:timezone	objective-c	php	iphone	java	javascript	cocoa-touch	.net	c#	gps	40.0%	100.0%	57.142857142857146
36927:wcf	c#	.net	rest	web-services	soap	android	service	soa	.net-3.5	30.0%	100.0%	46.15384615384615
36928:c#	java	asp.net	javascript	count	.net	php	mysql	iframe	html	10.0%	33.33333333333333%	15.384615384615383
36935:java	selenium	python	javascript	selenium-rc	xpath	swing	c#	c++	firefox	40.0%	80.0%	53.333333333333336
36948:iphone	c#	cocoa	.net	android	ios	java	math	cocoa-touch	google	20.0%	40.0%	26.666666666666668
36949:c	c++	char	string	c#	mysql	typedef	database	java	define	30.0%	60.0%	40.0
36955:nhibernate	c#	fluent-nhibernate	entity-framework	inheritance	mapping	entity-framework-4.1	ef-code-first	automapping	nhibernate-mapping	20.0%	100.0%	33.333333333333336
36969:java	javascript	android	iphone	cocos2d	asp.net-ajax	ajax	math	jsp	homework	10.0%	33.33333333333333%	15.384615384615383
36977:sql	python	database	mysql	javascript	c#	windows	django	c	java	10.0%	33.33333333333333%	15.384615384615383
36986:java	javascript	iframe	database	c++	html	c#	c	asp.net	php	10.0%	25.0%	14.285714285714286
36994:android	iphone	video	java	flash	silverlight	audio-recording	video-streaming	html	mediaplayer	10.0%	50.0%	16.666666666666668
36997:c#	licensing	gpl	open-source	.net	icons	asp.net	android	winforms	visual-studio-2010	20.0%	66.66666666666666%	30.769230769230766
37015:c#	nhibernate	.net	automapping	fluent-nhibernate	inheritance	sql	oracle	objective-c	tsql	10.0%	50.0%	16.666666666666668
37020:iphone	objective-c	ios	cocoa-touch	uiviewcontroller	uiview	uiscrollview	uiimageview	uibutton	xcode	20.0%	50.0%	28.571428571428573
37040:java	hibernate	image	asp.net	upload	jpa	c#	jsp	file-upload	php	20.0%	40.0%	26.666666666666668
37044:svn	tortoisesvn	git	version-control	copy	git-svn	clipboard	osx	hook	externals	10.0%	100.0%	18.181818181818183
37046:iphone	objective-c	uiscrollview	xcode	ios	uiview	uiimage	uiimageview	uibutton	cocoa-touch	20.0%	100.0%	33.333333333333336
37050:hash	perl	ruby	php	arrays	hashing	c++	hashes	html	ruby-on-rails	20.0%	66.66666666666666%	30.769230769230766
37062:c#	java	php	collections	javascript	html	outlook-addin	vhdl	ado.net	facebook-graph-api	0.0%	0.0%	NaN
37073:asp.net	c#	controls	winforms	.net	iphone	custom-controls	webbrowser	visual-studio	java	10.0%	100.0%	18.181818181818183
37085:database	sql	oracle	php	c#	java	xml	sql-server	asp.net	javascript	10.0%	33.33333333333333%	15.384615384615383
37099:math	c++	python	c#	javascript	iphone	opengl	php	java	system.drawing	10.0%	20.0%	13.333333333333334
37106:c++	database	lucene	python	c#	algorithm	arrays	php	random	sql-server	10.0%	50.0%	16.666666666666668
37110:c#	java	asp.net	c++	css	html	r	php	javascript	.net	0.0%	0.0%	NaN
37113:javascript	jquery	matlab	php	c++	c	function	c#	homework	scheme	10.0%	25.0%	14.285714285714286
37132:database	java	asp.net	sql	php	javascript	c++	smarty	.net	c#	10.0%	33.33333333333333%	15.384615384615383
37136:jquery	php	javascript	ajax	jquery-ajax	html	include	encoding	arrays	post	40.0%	80.0%	53.333333333333336
37143:unit-testing	c#	java	nunit	testing	unit	mocking	junit	tdd	python	0.0%	0.0%	NaN
37149:html	java	jquery	css	mod-rewrite	javascript	php	url	gwt	android	20.0%	40.0%	26.666666666666668
37152:asp.net	jquery	javascript	c#	html	ms-access	java	windows	sql	sql-server	10.0%	50.0%	16.666666666666668
37195:c	c++	sockets	char	types	syntax	java	objective-c	linux	networking	10.0%	50.0%	16.666666666666668
37217:javascript	html	jquery	php	tags	java	xml	hpricot	ruby	seo	0.0%	0.0%	NaN
37223:java	jdbc	sql	database	oracle	ruby-on-rails-3	ms-access	database-connection	security	sql-server-2005	0.0%	0.0%	NaN
37225:windows	.net	c#	java	c++	dll	assembly	visual-c++	asp.net	hex	10.0%	100.0%	18.181818181818183
37242:jquery	html	javascript	php	select	xhtml	value	forms	dropdown	javascript-events	20.0%	100.0%	33.333333333333336
37252:php	c#	sql	split	string	jquery	java	objective-c	mysql	iphone	0.0%	0.0%	NaN
37257:wpf	c#	xaml	silverlight	databinding	binding	.net	datagrid	winforms	triggers	30.0%	60.0%	40.0
37277:unit-testing	mocking	c#	asp.net-mvc	tdd	testing	java	unit	asp.net	moq	10.0%	33.33333333333333%	15.384615384615383
37293:plot	c#	python	r	c	c++	php	geometry	graphics	numpy	10.0%	100.0%	18.181818181818183
37299:maven-2	eclipse	java	ant	maven	jar	javac	ivy	dependencies	tasks	20.0%	40.0%	26.666666666666668
37312:c#	php	java	properties	python	vb.net	asp.net	.net	variables	jsf	20.0%	66.66666666666666%	30.769230769230766
37319:c#	java	c++	mfc	javascript	asp.net	jquery	compression	rest	css	20.0%	50.0%	28.571428571428573
37320:c++	templates	vector	destructor	copy-constructor	boost	stl	constructor	class	iterator	10.0%	100.0%	18.181818181818183
37336:sql	mysql	java	sql-server	database	c#	database-design	php	hibernate	asp.net	20.0%	100.0%	33.333333333333336
37341:iphone	audio-recording	audio	android	objective-c	video	core-audio	iphone-sdk-3.0	xcode	mediaplayer	10.0%	25.0%	14.285714285714286
37347:programming-languages	functional-programming	c	c++	certification	oop	.net	web-development	php	javascript	0.0%	0.0%	NaN
37353:java	c#	php	jquery	javascript	java-me	blackberry	get	asp.net	mdx	0.0%	0.0%	NaN
37355:.net	c#	visual-studio-2008	visual-studio	java	asp.net	cron	ruby-on-rails	synchronization	visual-c++	20.0%	50.0%	28.571428571428573
37357:google	search	c#	api	solr	php	asp.net	math	lucene	search-engine	20.0%	50.0%	28.571428571428573
37367:silverlight	java	c#	asp.net	properties	python	javafx	css	css3	silverlight-3.0	0.0%	0.0%	NaN
37369:sql	c#	mysql	sql-server	tsql	linq	insert	.net	php	sql-server-2008	30.0%	75.0%	42.857142857142854
37372:c#	actionscript-3	flex	flash	iphone	javascript	actionscript	html	image	java	0.0%	0.0%	NaN
37377:java	asp.net	objective-c	php	html	javascript	iphone	python	c++	flex	0.0%	0.0%	NaN
37406:excel	c#	.net	asp.net	xml	vba	macros	export-to-excel	vb.net	excel-formula	10.0%	100.0%	18.181818181818183
37429:jquery	html	css	javascript	regex	php	selectors	li	image	ul	20.0%	50.0%	28.571428571428573
37434:xslt	xml	xsltprocessor	c#	umbraco	xslt-2.0	google-chrome	templates	xslt-1.0	transform	20.0%	66.66666666666666%	30.769230769230766
37453:iphone	objective-c	cocoa-touch	sharepoint	uiview	uiscrollview	sharepoint2007	subview	list	sharepoint2010	20.0%	66.66666666666666%	30.769230769230766
37466:css	html	image	javascript	iphone	colors	c#	.net	android	background	30.0%	60.0%	40.0
37470:jquery	ajax	javascript	asp.net	c#	jquery-ajax	asp.net-ajax	jquery-ui	.net	php	40.0%	80.0%	53.333333333333336
37480:.htaccess	mod-rewrite	apache	redirect	php	flex	java	url-rewriting	flex3	css	10.0%	50.0%	16.666666666666668
37502:c#	.net	asp.net	java	android	design	windows	vb.net	c++	php	10.0%	33.33333333333333%	15.384615384615383
37503:java	c#	exception	r	nhibernate	stack	.net	c	python	django	0.0%	0.0%	NaN
37519:regex	javascript	java	string	ruby	replace	python	codeigniter	linearization	tree-traversal	20.0%	66.66666666666666%	30.769230769230766
37524:paypal	transactions	payment-gateway	payment	sql-server	asp.net	c#	php	credit-card	billing	10.0%	50.0%	16.666666666666668
