3:unicode	encoding	string	c#	ascii	utf-8	java	c++	nsstring	vb.net	30.0%	60.0%	40.0
62115:java	database	css	css3	javascript	tcp	database-schema	data-modeling	relational-database	sql	0.0%	0.0%	NaN
62121:.htaccess	mod-rewrite	apache	php	redirect	codeigniter	wordpress	url-rewriting	zend-framework	index	50.0%	100.0%	66.66666666666667
62123:asp.net	jquery	ajax	php	c#	caching	java	javascript	.net-4.0	asp.net-ajax	30.0%	60.0%	40.0
62139:c#	.net	java	javascript	c	html	objective-c	jdbc	.htaccess	htmldocument	0.0%	0.0%	NaN
62141:uml	java	c#	uml-modeling	eclipse	.net	plugins	staruml	wordpress	windows	10.0%	50.0%	16.666666666666668
62150:iphone	objective-c	uitableview	uitableviewcell	ios	xcode	json	cocoa-touch	arrays	ipad	20.0%	50.0%	28.571428571428573
62155:flash	flex	actionscript-3	adobe-air	actionscript	swf	flex3	flash-builder	adobe-flash-cs5	remove	40.0%	80.0%	53.333333333333336
62156:iphone	c#	asp.net	.net	windows	python	java	com	geodata	arcgis	10.0%	20.0%	13.333333333333334
62158:c	android	math	c#	floating-point	java	c++	opengl	gps	geolocation	0.0%	0.0%	NaN
62170:ruby-on-rails	ruby	ruby-on-rails-3	php	regex	asp.net	html	filter-var	zend-framework	zend-validate	10.0%	33.33333333333333%	15.384615384615383
62172:java	javascript	c#	php	plot	matlab	bessel-functions	asp.net	python	django	10.0%	100.0%	18.181818181818183
62197:plot	java	matlab	r	graph	c#	.net	math	c	asp.net	10.0%	100.0%	18.181818181818183
62208:ruby	eclipse	ruby-on-rails	windows	java	c++	objective-c	ruby-on-rails-3	c#	javascript	10.0%	33.33333333333333%	15.384615384615383
62244:asp.net-mvc	asp.net	mvc	c#	asp.net-mvc-3	objective-c	php	controller	.net	routing	20.0%	100.0%	33.333333333333336
62245:asp.net	php	mysql	memcached	asp.net-mvc	c++	wordpress	.net	session-timeout	c#	20.0%	50.0%	28.571428571428573
62251:ruby-on-rails	ruby	ruby-on-rails-3	rubygems	cucumber	webrat	mysql2	freeze	tempfile	jruby	0.0%	0.0%	NaN
62258:sql	sql-server	indexing	lucene	database	index	mysql	sql-server-2008	oracle	arrays	20.0%	66.66666666666666%	30.769230769230766
62263:regex	ruby	java	php	ruby-on-rails	python	.htaccess	c#	tsql	string	30.0%	100.0%	46.15384615384615
62264:visual-studio	debugging	visual-studio-2008	visual-studio-2010	visual-c++	c++	.net	haskell	php	breakpoints	30.0%	100.0%	46.15384615384615
62272:visual-studio	visual-studio-2010	visual-studio-2008	debugging	.net	c	asp.net	breakpoints	c++	remote-debugging	10.0%	25.0%	14.285714285714286
62275:android	c#	java	ruby-on-rails	php	select	javascript	jquery	asp.net	listview	10.0%	25.0%	14.285714285714286
62283:javascript	asp.net	java	php	asp.net-ajax	sharepoint	sharepoint2007	windows	flex	window-messages	0.0%	0.0%	NaN
62288:javascript	c#	java	mouse	python	events	html	android	php	tkmessagebox	0.0%	0.0%	NaN
62318:wpf	java	wpf-controls	ruby-on-rails-3	ruby-on-rails	objective-c	php	javascript	notifyicon	vb.net	0.0%	0.0%	NaN
62328:c++	templates	operator-overloading	stl	compiler-errors	boost	c++0x	g++	visual-c++	template-specialization	20.0%	40.0%	26.666666666666668
62345:algorithm	javascript	graph	java	tree	c	c#	piechart	zoom	iphone	20.0%	50.0%	28.571428571428573
62349:php	javascript	visual-studio-2008	java	visual-studio	math	ajax	database	cakephp	phalanger	10.0%	100.0%	18.181818181818183
62351:regex	java	string	python	twitter	javascript	c#	android	homework	datetime	20.0%	66.66666666666666%	30.769230769230766
62357:python	dictionary	c#	list	.net	objective-c	sorting	windows-phone-7	c#-3.0	performance	20.0%	100.0%	33.333333333333336
62368:java	php	asp.net	javascript	c#	ruby	pointers	outlook-addin	visual-studio	try-catch	10.0%	33.33333333333333%	15.384615384615383
62369:database	java	sql	php	objective-c	.net	c#	android	iphone	datetime	10.0%	33.33333333333333%	15.384615384615383
62374:java	struts2	c#	struts	integer	javascript	ruby	c	string	c++	0.0%	0.0%	NaN
62379:jquery	ruby-on-rails	javascript	ajax	zoom	php	coldfusion	ruby-on-rails-3	html	.net	10.0%	100.0%	18.181818181818183
62413:algorithm	iphone	javascript	c#	events	html	android	.net	fullcalendar	jquery	0.0%	0.0%	NaN
62417:url	java	mod-rewrite	spring	android	web-services	.htaccess	tomcat	apache	application	0.0%	0.0%	NaN
62434:php	html	asp.net	web-development	java	apache	equivalent	formatter	beautifier	testing	20.0%	100.0%	33.333333333333336
62437:jquery	html	javascript	css	java	c#	java-me	highlight	listbox	loops	20.0%	40.0%	26.666666666666668
62438:java	mysql	c++	javascript	string	datetime	date	ruby	c	sql	10.0%	50.0%	16.666666666666668
62442:javascript	php	html	c#	firefox	css	safari	asp.net	browser	google-chrome	0.0%	0.0%	NaN
62445:books	php	wordpress	python	amazon	jquery	objective-c	iphone	templates	java	10.0%	50.0%	16.666666666666668
62466:android	iphone	flash	windows	winapi	audio	xcode	bluetooth	blackberry	actionscript-3	10.0%	33.33333333333333%	15.384615384615383
62469:opengl	opengl-es	c++	graphics	iphone	glsl	opengl-es-2.0	ios	3d	pyopengl	20.0%	100.0%	33.333333333333336
62501:iphone	objective-c	cocoa-touch	uiimageview	ios	ipad	uibutton	uitouch	uiscrollview	uiimage	10.0%	100.0%	18.181818181818183
62512:java	php	css	css3	objective-c	javascript	ssas	jsp	jboss-tools	jboss-portal	0.0%	0.0%	NaN
62514:php	asp.net	c#	magento	sql-server	file-upload	regex	file	upload	count	0.0%	0.0%	NaN
62522:asp.net	c#	css	html	label	.net	gridview	vb.net	repeater	asp.net-mvc	20.0%	100.0%	33.333333333333336
62539:javascript	java	php	ajax	javascript-events	p2	osgi	eclipse	couchdb	hbase	0.0%	0.0%	NaN
62542:objective-c	iphone	nsstring	ios	xcode	iphone-sdk-4.0	cocoa-touch	nsarray	iphone-sdk-3.0	ipad	10.0%	33.33333333333333%	15.384615384615383
62551:ruby-on-rails	ruby-on-rails-3	ruby	routes	devise	nested-attributes	activerecord	if-statement	admin	authentication	10.0%	33.33333333333333%	15.384615384615383
62563:java	mysql	php	android	sql	regex	sql-server-2005	grails	random	openoffice.org	0.0%	0.0%	NaN
62566:python	android	objective-c	php	asp.net	java	metasyntactic-variable	history	regex	variable-variables	0.0%	0.0%	NaN
62587:printing	c#	python	lisp	asp.net	string	c	dbgrid	delphi	database	10.0%	20.0%	13.333333333333334
62596:java	eclipse	jar	bash	file-io	ant	directory	maven-2	python	environment-variables	10.0%	33.33333333333333%	15.384615384615383
62600:c#	asp.net	jquery	javascript	.net	android	python	wpf	iphone	usercontrols	10.0%	50.0%	16.666666666666668
62606:sql	mysql	date	php	c#	sql-server	tsql	sql-server-2005	select	postgresql	20.0%	50.0%	28.571428571428573
62610:c#	asp.net	twitter	.net	frameworks	vb.net	url	sql-server	windows-7	windows	0.0%	0.0%	NaN
62619:php	conditional-operator	web-development	asp.net	equivalent	testing	monitor	comparison	programming-languages	operators	10.0%	33.33333333333333%	15.384615384615383
62622:iphone	asp.net	java	c#	sql	frameworks	wpf	database	ef-code-first	entity-framework-4.1	0.0%	0.0%	NaN
62661:python	django	iphone	java	javascript	windows	computer-science	mongodb	jquery	php	10.0%	50.0%	16.666666666666668
62691:php	c#	asp.net	upload	file	ajax	.net	asp.net-mvc	regex	openrasta	10.0%	100.0%	18.181818181818183
62705:php	regex	mod-rewrite	url	ruby	perl	c#	jquery	.htaccess	bash	20.0%	66.66666666666666%	30.769230769230766
62737:graph	c#	java	memory-leaks	c	data-structures	c++	memory-management	python	memory	40.0%	100.0%	57.142857142857146
62744:c++	c	library	gcc	windows	visual-studio	static-libraries	dll	visual-c++	mingw	20.0%	50.0%	28.571428571428573
62759:tree	binary-trees	homework	algorithm	data-structures	c#	nodes	javascript	avl-tree	python	0.0%	0.0%	NaN
62766:enums	c#	java	c++	osgi	casting	.net	c	types	wcf	20.0%	100.0%	33.333333333333336
62773:java	php	asp.net	math	c#	javascript	.net	iis7	html5	css	0.0%	0.0%	NaN
62784:visual-studio	c#	database	sql	visual-studio-2008	.net	c++	oracle	visual-c++	asp.net	10.0%	50.0%	16.666666666666668
62813:python	django	templates	django-templates	asp.net	smarty	php	html	loops	google-app-engine	10.0%	20.0%	13.333333333333334
62814:mod-rewrite	url	php	.htaccess	c#	asp.net-mvc	url-routing	url-rewriting	redirect	jquery	10.0%	50.0%	16.666666666666668
62822:spring	java	spring-mvc	hibernate	spring-security	spring-ws	aop	jsf	javabeans	spring-webflow	10.0%	100.0%	18.181818181818183
62825:html	asp.net	css	ckeditor	wysiwyg	editor	regex	php	upload	jquery	20.0%	66.66666666666666%	30.769230769230766
62832:sql	entity-framework	sql-server	sql-server-2008	stored-procedures	tsql	asp.net	sql-server-2005	entity-framework-4	c#	10.0%	50.0%	16.666666666666668
62852:windows	c#	java	c	.net	c++	dll	exe	html5	systems-programming	0.0%	0.0%	NaN
62888:asp.net	gwt	c#	java	twitter	geolocation	twitter-api	php	web-services	.net	0.0%	0.0%	NaN
62901:random	c#	c++	c	arrays	java	algorithm	pointers	numbers	floor	30.0%	100.0%	46.15384615384615
62915:sql	count	mysql	c#	linq	php	asp.net	group-by	ruby-on-rails	query	0.0%	0.0%	NaN
62939:c#	ssl	email	php	.net	windows	smtp	apache	https	email-validation	0.0%	0.0%	NaN
62945:c#	linux	php	shell	regex	.net	java	grep	tsql	objective-c	0.0%	0.0%	NaN
62953:assembly	x86	c	c++	8086	homework	sse	linux-kernel	nasm	masm	10.0%	33.33333333333333%	15.384615384615383
62972:asp.net	javascript	c#	java	jquery	variables	ruby-on-rails	html	android	homework	10.0%	50.0%	16.666666666666668
62984:logging	log4j	log4net	java	c#	android	ruby-on-rails	nlog	asp.net-mvc	log4netconfiguration	40.0%	100.0%	57.142857142857146
62987:jquery	html	javascript	css	table	dom	row	remove	css-selectors	selectors	0.0%	0.0%	NaN
62992:c#	asp.net	javascript	jquery	hide	iphone	cocoa	php	android	events	0.0%	0.0%	NaN
63009:eclipse	java	android	plugins	maven	debugging	error-log	jar	c#	eclipse-plugin	10.0%	33.33333333333333%	15.384615384615383
63040:javascript	asp.net	actionscript-3	google-chrome	lesscss	xul	floating-point	floating-accuracy	jaxb	homework	10.0%	100.0%	18.181818181818183
63048:javascript	asp.net	java	c#	node.js	socket.io	python	.net	internet-explorer-6	browser-compatibility	0.0%	0.0%	NaN
63054:java	c#	.net	amazon-ec2	java-ee	singleton	persistent	cocoa	lucene	linq-to-entities	0.0%	0.0%	NaN
63064:sql	stored-procedures	sql-server	mysql	java	c#	sql-server-2008	tsql	html	db2	10.0%	33.33333333333333%	15.384615384615383
63083:c++	javascript	c#	vb.net	winapi	python	css	css3	java	html5	10.0%	20.0%	13.333333333333334
63086:jquery	javascript	c#	objective-c	compare	lightbox	slideshow	jquery-plugins	usability	gui	10.0%	33.33333333333333%	15.384615384615383
63094:pdf	asp.net	crystal-reports	c#	.net	reporting-services	jasper-reports	vb.net	java	itextsharp	10.0%	25.0%	14.285714285714286
63103:iphone	objective-c	ios	app	apple	multithreading	xcode	store	itunesconnect	iphone-sdk-4.0	10.0%	100.0%	18.181818181818183
63111:c#	php	java	c	asp.net	python	.net	xcode	windows	c++	10.0%	33.33333333333333%	15.384615384615383
63144:python	git	ruby-on-rails	internet-explorer	django	jquery	backwards-compatibility	upgrade	cocos2d	postgresql	0.0%	0.0%	NaN
63146:ruby-on-rails	ruby	windows	ruby-on-rails-3	.net	python	c#	qt-creator	qt4	linux	20.0%	50.0%	28.571428571428573
63159:c#	java	opengl-es	opengl	xna	graphics	directx	.net	game-development	windows	10.0%	100.0%	18.181818181818183
63183:c#	java	mysql	android	insert	sqlite	ruby	javascript	asp.net	data-structures	10.0%	20.0%	13.333333333333334
63196:php	ruby-on-rails	post	javascript	get	java	jquery	database	request	action	10.0%	50.0%	16.666666666666668
63216:nhibernate	linq	c#	mysql	fluent-nhibernate	.net	php	linq-to-nhibernate	c++	hibernate	10.0%	50.0%	16.666666666666668
63221:visual-studio	visual-studio-2008	visual-studio-2010	c#	visual-c++	c++	php	cakephp	phalanger	build	10.0%	50.0%	16.666666666666668
63247:c#	mfc	c++	asp.net	compression	web-applications	jboss	java	gzip	css	20.0%	66.66666666666666%	30.769230769230766
63258:iphone	objective-c	plist	xcode	memory-leaks	memory-management	nsdata	nsarray	cocoa-touch	iphone-sdk-4.0	10.0%	20.0%	13.333333333333334
63274:visual-studio-2008	asp.net	c#	visual-studio-2010	visual-studio	.net	c++	vb	iphone	web-applications	20.0%	100.0%	33.333333333333336
63283:android	canvas	c#	bitmap	svg	draw	javascript	graphics	html5	java	0.0%	0.0%	NaN
63286:wpf	xaml	silverlight	button	c#	css	styles	listbox	contentcontrol	image	20.0%	50.0%	28.571428571428573
63315:java	exception	c#	exception-handling	c++	file-io	console	android	methods	delphi	20.0%	40.0%	26.666666666666668
63324:java	jboss	maven	java-ee	ear	scrum	deployment	xml	xcode	c#	10.0%	50.0%	16.666666666666668
63338:sql-server	sql	database	tsql	sql-server-2005	sql-server-2008	mysql	c#	sql-server-2000	cryptography	20.0%	50.0%	28.571428571428573
63351:plot	c#	.net	python	r	matlab	numpy	matplotlib	c	math	10.0%	25.0%	14.285714285714286
63356:mysql	sql	c#	html	sql-server	database	ruby-on-rails	oracle	jquery	jquery-selectors	10.0%	100.0%	18.181818181818183
63359:c#	.net	events	event-handling	java	sql-server	stored-procedures	eventhandler	winforms	delphi	30.0%	75.0%	42.857142857142854
63362:c#	list	java	python	visual-studio	.net	visual-studio-2008	c++	directory	vb.net	10.0%	33.33333333333333%	15.384615384615383
63374:c#	php	zip	java	python	.net	compression	open-source	csv	actionscript-3	10.0%	33.33333333333333%	15.384615384615383
63375:google	c#	javascript	java	kml	google-earth	skype4java	frontend	maps	sql-server-2000	10.0%	20.0%	13.333333333333334
63376:jqgrid	jquery	javascript	asp.net-mvc	grid	mvc	jquery-plugins	extjs	php	jqgrid-asp.net	30.0%	100.0%	46.15384615384615
63390:iphone	objective-c	uiimageview	cocoa-touch	ios	uiimage	drawing	quartz-graphics	android	cgcontext	10.0%	50.0%	16.666666666666668
63398:php	session	asp.net	session-variables	.net	session-timeout	python	asp.net-mvc	c#	session-state	10.0%	100.0%	18.181818181818183
63408:javascript	date	php	asp.net	get	c#	variables	class	oop	django-templates	20.0%	66.66666666666666%	30.769230769230766
63410:c#	inheritance	c++	oop	.net	static	java	virtual	unit-testing	doxygen	20.0%	100.0%	33.333333333333336
63411:codeigniter	php	c#	wordpress	plugins	php5	cakephp	.net	mysql	blogger	0.0%	0.0%	NaN
63414:jquery	javascript	mod-rewrite	.htaccess	css	ajax	osgi	html	jsf-2.0	navigation	10.0%	25.0%	14.285714285714286
63417:ruby	ruby-on-rails	java	c#	python	android	ruby-on-rails-3	casting	listboxitems	collections	10.0%	25.0%	14.285714285714286
63425:database	sql	java	c#	android	php	.net	javascript	load-testing	trialware	20.0%	66.66666666666666%	30.769230769230766
63429:c#	.net	facebook	wpf	asp.net	vb.net	objective-c	wpf-controls	windows-forms-designer	iis7	10.0%	100.0%	18.181818181818183
63439:visual-studio-2010	visual-studio-2008	visual-studio	javascript	php	phalanger	resharper	visual-c++	node.js	express	10.0%	100.0%	18.181818181818183
63446:c#	sql	winforms	datagridview	mysql	.net	vb.net	database	asp.net	extjs	20.0%	66.66666666666666%	30.769230769230766
63450:oracle	mysql	database	qt	objective-c	sql-server-2005	connection	java	microcontroller	embedded	10.0%	25.0%	14.285714285714286
63468:asp.net-mvc	asp.net	c#	mvc	ruby-on-rails	asp.net-mvc-3	json	url-routing	routing	unit-testing	20.0%	50.0%	28.571428571428573
63502:javascript	html	jquery	php	xhtml	css	xml	asp.net	c#	doctype	0.0%	0.0%	NaN
63507:javascript	cookies	annotations	android	jquery	html	asp.net	iphone	java	function	20.0%	66.66666666666666%	30.769230769230766
63513:iphone	uitableview	objective-c	uitableviewcell	ios	xcode	cocoa-touch	scrolling	uikit	ipad	20.0%	40.0%	26.666666666666668
63539:multithreading	java	c#	.net	concurrency	winforms	pthreads	c++	sleep	android	20.0%	66.66666666666666%	30.769230769230766
63556:sql	sql-server	database-design	sql-server-2005	primary-key	database	foreign-keys	terminology	table	mysql	20.0%	50.0%	28.571428571428573
63564:asp.net-mvc	layer	.net	linq-to-sql	asp.net	datacontractserializer	serialization	asp.net-mvc-3	linq	iphone	10.0%	100.0%	18.181818181818183
63575:assembly	x86	gcc	c#	cil	gas	iphone	objective-c	inheritance	php	10.0%	33.33333333333333%	15.384615384615383
63587:mysql	php	sql	query	linq	c#	join	wordpress	categories	sql-server	20.0%	66.66666666666666%	30.769230769230766
63597:c	c++	c#	string	java	char	typedef	visual-c++	language-features	define	10.0%	50.0%	16.666666666666668
63598:javascript	jquery	css	html	java	android	asp.net	asp.net-mvc	python	css3	10.0%	50.0%	16.666666666666668
63599:java	date	php	javascript	android	c#	sql	formatting	datetime	tsql	0.0%	0.0%	NaN
63605:iphone	objective-c	uiimageview	ios	xcode	uiscrollview	uiimage	ipad	uibutton	uiview	20.0%	66.66666666666666%	30.769230769230766
63612:data-structures	c#	c++	sorting	c	queue	algorithm	homework	insert	asp.net	20.0%	40.0%	26.666666666666668
63614:css	php	html	javascript	java	css3	frameworks	get	sass	mobile	20.0%	100.0%	33.333333333333336
63636:jquery	javascript	c#	php	html	load	math	image	function	galleria	20.0%	66.66666666666666%	30.769230769230766
63654:visual-studio-2008	visual-studio	visual-studio-2010	wpf	wpf-controls	c++	c#	visual-c++	intellisense	.net	30.0%	75.0%	42.857142857142854
63666:singleton	c#	php	java	design-patterns	mysql	sql	oop	c++	.net	20.0%	50.0%	28.571428571428573
63690:php	c#	matlab	java	math	javascript	facebook	mvc	android	plot	10.0%	33.33333333333333%	15.384615384615383
63698:facebook	c#	php	asp.net	iphone	.net	facebook-graph-api	facebook-fql	blackberry	android	10.0%	100.0%	18.181818181818183
63701:php	jquery	mysql	authentication	database	java	hsqldb	active-directory	c#	youtube-api	20.0%	40.0%	26.666666666666668
63723:sql	mysql	sql-server	insert	sql-server-2005	tsql	performance	sql-server-2008	database	stored-procedures	30.0%	75.0%	42.857142857142854
63726:c#	asp.net	upload	image	php	ruby-on-rails	flash	file-upload	html	file	30.0%	75.0%	42.857142857142854
63738:c#	.net	java	xml	linq	string	dicom	tags	serialization	linq-to-sql	0.0%	0.0%	NaN
63744:jquery	javascript	c#	asp.net	php	html	paypal	grails	div	python	10.0%	33.33333333333333%	15.384615384615383
63779:c	c++	unsigned	char	segmentation-fault	pointers	arrays	sizeof	types	typedef	20.0%	100.0%	33.333333333333336
63785:wcf	asp.net	wcf-binding	iis7	.net	security	web-services	configuration	c#	https	10.0%	100.0%	18.181818181818183
63823:google-maps	google-maps-api-3	javascript	api	google	google-api	google-app-engine	polyline	nsis	windows-installer	10.0%	50.0%	16.666666666666668
63838:random	c#	sql-server	oracle	database-design	sql-server-2005	numbers	database	python	sql	30.0%	75.0%	42.857142857142854
63857:java	php	r	c#	javascript	pascal	script	load	google	ruby-on-rails	0.0%	0.0%	NaN
63877:c#	jquery	python	casting	checkbox	php	css	css3	android	radio-button	10.0%	100.0%	18.181818181818183
63884:string	c#	split	java	arrays	javascript	php	sorting	regex	ruby	30.0%	75.0%	42.857142857142854
63906:mod-rewrite	url	java	apache	objective-c	.htaccess	php	javascript	vsam	db2	10.0%	100.0%	18.181818181818183
63911:sql	mysql	join	jpa	java	hibernate	distinct	database	subsonic	php	20.0%	66.66666666666666%	30.769230769230766
63924:google	search	solr	search-engine	google-app-engine	library	iphone	c#	lucene	near-real-time	20.0%	40.0%	26.666666666666668
63929:xml	sqlite	c#	python	java	jquery	log4j	ruby-on-rails	regex	php	0.0%	0.0%	NaN
63931:jsf	java	header	c++	iphone	web-development	html	footer	facelets	c#	0.0%	0.0%	NaN
63941:programming-languages	web-development	android	python	iphone	c#	compiler	php	future-development	future	0.0%	0.0%	NaN
63945:google-maps	google-maps-api-3	javascript	google	iphone	android	c#	objective-c	google-maps-markers	marker	20.0%	66.66666666666666%	30.769230769230766
63946:.net	c#	sockets	multithreading	java	python	linux	networking	wcf	web-services	20.0%	50.0%	28.571428571428573
63951:java	wpf	r	wpf-controls	php	javascript	python	django	solaris-10	visibility	10.0%	25.0%	14.285714285714286
63977:java	c#	class	static	static-methods	methods	php	.net	python	multithreading	0.0%	0.0%	NaN
63985:c#	.net	php	datatable	vb.net	mysql	string	split	linq	python	20.0%	66.66666666666666%	30.769230769230766
63987:c#	android	asp.net	java	web-applications	.net	winforms	iphone	tree	gis	20.0%	50.0%	28.571428571428573
63988:c++	java	.net	python	library	php	c#	asp.net	c	genetic-programming	30.0%	60.0%	40.0
64000:javascript	iphone	objective-c	google-maps	android	jquery	html	java	coordinate-transformation	qgis	10.0%	50.0%	16.666666666666668
64005:android	osx	objective-c	cocoa	mobile-phones	xcode	blackberry	drivers	mobile	java	0.0%	0.0%	NaN
64021:facebook	javascript	php	facebook-connect	sdk	html	facebook-graph-api	facebook-like	button	emacs	10.0%	33.33333333333333%	15.384615384615383
64031:sockets	c#	networking	c++	tcp	c	network-programming	.net	client-server	udp	0.0%	0.0%	NaN
64038:c#	.net	asp.net	php	java	python	flex	amfphp	amf	installation	0.0%	0.0%	NaN
64039:arrays	php	javascript	jquery	c++	c#	java	for-loop	loops	while-loops	20.0%	40.0%	26.666666666666668
64044:visual-studio	visual-studio-2008	build	projects-and-solutions	visual-studio-2010	.net	c#	asp.net	build-process	visual	20.0%	100.0%	33.333333333333336
64045:c#	c++	collections	.net	hashtable	symfony	casting	c	backbone.js	pylons	20.0%	40.0%	26.666666666666668
64046:c#	asp.net	.net	control	triggers	winforms	wpf	usercontrols	silverlight	events	10.0%	100.0%	18.181818181818183
64052:objective-c	xcode	iphone	c#	plist	python	android	cocoa	cocoa-touch	nsstring	20.0%	40.0%	26.666666666666668
64054:jquery	checkbox	javascript	asp.net-mvc-3	html	asp.net-mvc	django	razor	asp.net	php	10.0%	100.0%	18.181818181818183
64068:qt	c#	kill	process	vb.net	sms	android	java	qt-creator	windows	10.0%	25.0%	14.285714285714286
64072:java	scala	language-design	c#	oop	scala-2.8	serialization	collections	programming-languages	generics	10.0%	25.0%	14.285714285714286
64073:html	css	iphone	image	button	jquery	php	javascript	asp.net	xcode	30.0%	60.0%	40.0
64114:c#	winforms	asp.net	.net	java	objective-c	iphone	c	uisegmentedcontrol	cocoa-touch	20.0%	100.0%	33.333333333333336
64130:c#	windows	java	sql-server-2005	asp.net	math	php	javascript	wpf	excel	0.0%	0.0%	NaN
64151:log4net	c#	logging	log4netconfiguration	log4j	asp.net	configuration	java	eventlog	.net	20.0%	50.0%	28.571428571428573
64154:java	c#	database	python	django	javascript	php	mysql	documentum	dfc	0.0%	0.0%	NaN
64169:iphone	objective-c	cocoa-touch	uiviewcontroller	uinavigationcontroller	xcode	ios	uitabbarcontroller	uipopovercontroller	uiimagepickercontroller	20.0%	66.66666666666666%	30.769230769230766
64170:c#	asp.net-mvc	java	nhibernate	dependency-injection	ioc-container	winforms	jquery	class	interface	10.0%	33.33333333333333%	15.384615384615383
64178:tools	c#	profiler	debugging	c++	asp.net-mvc	rest	uml	.net	performance	10.0%	33.33333333333333%	15.384615384615383
64197:jquery	c#	javascript	winforms	asp.net	.net	ipad	iphone	jquery-ui	process	10.0%	50.0%	16.666666666666668
64200:clojure	c	c#	php	javascript	android	java	iphone	diff	telerik	10.0%	33.33333333333333%	15.384615384615383
64221:java	unit-testing	tdd	junit	php	xunit	mocking	c#	asp.net	playframework	10.0%	33.33333333333333%	15.384615384615383
64234:c#	java	sql-server	methods	sql	c++	generics	objective-c	.net	stored-procedures	20.0%	50.0%	28.571428571428573
64237:sql	mysql	triggers	database	sql-server-2005	sql-server-2008	phpmyadmin	ms-access	c#	sql-server	20.0%	100.0%	33.333333333333336
64248:c#	windows	javascript	python	c	.net	java	winapi	php	groovy	0.0%	0.0%	NaN
64264:mysql	css	magento	c#	asp.net	regex	sql	php	upload	java	20.0%	100.0%	33.333333333333336
64265:unicode	java	ruby	string	javascript	encoding	python	c	.htaccess	regex	0.0%	0.0%	NaN
64274:c++	binary-trees	homework	tree	c	algorithm	python	traverse	java	recursion	20.0%	100.0%	33.333333333333336
64278:css	html	javascript	c#	python	internet-explorer	jquery	image-resizing	img	tkmessagebox	0.0%	0.0%	NaN
64290:iphone	iphone-sdk-4.0	cocoa-touch	hide	bluetooth	app	windows	javascript	xcode	java	0.0%	0.0%	NaN
64300:javascript	c#	iphone	php	c++	java	objective-c	javascript-events	windows	window-messages	0.0%	0.0%	NaN
64308:javascript	jquery	c#	.net	html	math	java	ajax	python	sqlite	20.0%	66.66666666666666%	30.769230769230766
64321:c#	java	listview	.net	android	linq	ant	jdbc	sql-server	python	20.0%	40.0%	26.666666666666668
64336:jquery	javascript	ajax	html	jquery-ajax	php	div	hide	show-hide	css	20.0%	66.66666666666666%	30.769230769230766
64350:c#	java	regex	javascript	.net	string	asp.net	php	vb.net	css	40.0%	100.0%	57.142857142857146
64353:c#	javascript	c	java	android	objective-c	.net	php	equivalence	html5	0.0%	0.0%	NaN
64367:c#	vb.net	jquery	silverlight	multithreading	iphone	javascript	winforms	height	ios	20.0%	50.0%	28.571428571428573
64378:java	php	gcc	math	mysql	linux	ruby	c++	operators	wpf	0.0%	0.0%	NaN
64383:date	c#	sql	java	tsql	nsstring	iphone	objective-c	vb.net	sql-server	10.0%	50.0%	16.666666666666668
64406:entity-framework	c#	entity	entity-framework-4	core-data	.net	mysql	iphone	php	asp.net	20.0%	50.0%	28.571428571428573
64408:themes	fortran	cassandra	asp.net	mongodb	java	python	c	wpf	c++	10.0%	50.0%	16.666666666666668
64410:sockets	c#	networking	c	silverlight	udp	android	tcp	.net	network-programming	20.0%	40.0%	26.666666666666668
64432:c#	image	php	android	png	.net	c++	windows-phone-7	image-processing	wpf	30.0%	60.0%	40.0
64442:java	c++	stack	memory	heap-memory	jvm	terminology	language-agnostic	.net	crash	10.0%	20.0%	13.333333333333334
64461:python	delphi	internet-explorer	c#	postgresql	wix	java	visual-studio-2008	visual-c++	mpi	10.0%	25.0%	14.285714285714286
64470:c#	asp.net	.net	databinding	paging	gridview	dropdownlist	sharepoint2010	using-statement	sql	0.0%	0.0%	NaN
64472:maven-2	java	maven	ant	hibernate	ivy	eclipse	build-process	dependencies	pom	20.0%	40.0%	26.666666666666668
64477:jquery	checkbox	javascript	android	c#	html	radio-button	asp.net-mvc	php	value	10.0%	20.0%	13.333333333333334
64486:iphone	css	image	gwt	android	objective-c	html	javascript	php	jquery	10.0%	50.0%	16.666666666666668
64505:java	javascript	c#	asp.net	css	html	ajax	math	python	php	0.0%	0.0%	NaN
64509:asp.net	c#	ssh	session	python	java	session-timeout	dictionary	javascript	php	0.0%	0.0%	NaN
64512:xml	c	java	c#	iphone	unix	ruby	operating-system	.net-3.5	factory	0.0%	0.0%	NaN
64517:unit-testing	tdd	junit	c#	java	javascript	testing	vb.net	php	mocking	0.0%	0.0%	NaN
64525:sql	c#	stored-procedures	sql-server	tsql	sql-server-2008	ruby-on-rails-3	ms-access	bash	mysql	10.0%	50.0%	16.666666666666668
64545:memcached	windows	caching	asp.net	c#	python	.net	php	django	oracle	20.0%	100.0%	33.333333333333336
64557:c#	sql	asp.net	sql-server	jquery	php	design	oop	facebook	facebook-graph-api	20.0%	66.66666666666666%	30.769230769230766
64592:unit-testing	silverlight	c#	tdd	junit	java	javascript	.net	testing	unit	20.0%	50.0%	28.571428571428573
64593:java	php	vim	pascal	iphone	c++	try-catch	exception-handling	look-and-feel	preg-replace	10.0%	33.33333333333333%	15.384615384615383
