25:java	flex	junit	unit-testing	testing	c#	vim	tdd	testng	com	20.0%	40.0%	26.666666666666668
29508:c#	career-development	software-engineering	programming-languages	java	job-hunting	jobs	hosting	recommendation	svn	0.0%	0.0%	NaN
29526:wpf	c#	silverlight	xaml	scrollviewer	binding	image	.net	valueconverter	inotifypropertychanged	30.0%	100.0%	46.15384615384615
29565:linux	java	bash	unix	ssh	tar	batch	command-line	php	file	10.0%	33.33333333333333%	15.384615384615383
29582:database	sql-server	sql	mysql	java	oracle	jdbc	sql-server-2005	sql-server-2008	visual-studio	20.0%	66.66666666666666%	30.769230769230766
29613:xml	xpath	html5	.net	android	html	scrum	agile	pair-programming	jdom	10.0%	20.0%	13.333333333333334
29622:eclipse	maven	ruby-on-rails	maven-2	plugins	java	jdt	xcode	intellij-idea	rake	10.0%	20.0%	13.333333333333334
29644:spring	java	spring-mvc	xml	spring-ws	tomcat	autowired	jax-ws	marshalling	jaxb	10.0%	33.33333333333333%	15.384615384615383
29657:c#	linq	asp.net-mvc	asp.net-mvc-3	java	.net	extension-methods	methods	signature	syntax	10.0%	50.0%	16.666666666666668
29658:mysql	sql	select	optimization	sql-server	query	php	tsql	performance	left-join	20.0%	40.0%	26.666666666666668
29661:log4j	java	logging	c#	slf4j	log4net	configuration	log4netconfiguration	xml	logback	20.0%	100.0%	33.333333333333336
29665:xml	xslt	c#	dom	.net	xpath	java	sax	parsing	performance	10.0%	50.0%	16.666666666666668
29667:datetime	java	date	iphone	c#	android	coldfusion	php	asp.net	uidatepicker	10.0%	25.0%	14.285714285714286
29669:html	jquery	css	table	php	regex	jquery-selectors	xpath	mysql	loops	10.0%	50.0%	16.666666666666668
29673:php	email	session	gmail	jobs	cron	warnings	script	forms	echo	10.0%	50.0%	16.666666666666668
29680:.net	iphone	windows	php	mockups	tools	forum	coldfusion	history	asp.net	10.0%	33.33333333333333%	15.384615384615383
29683:c#	.net	string	c++	python	asp.net	multithreading	file	resx	rounding	10.0%	33.33333333333333%	15.384615384615383
29684:c#	c	memory	process	.net	jvm	multicore	memory-management	memory-leaks	processlist	20.0%	100.0%	33.333333333333336
29691:c#	android	ie8-developer-tools	internet-explorer	java-ee	myeclipse	eclipse	wtp	java	tools	10.0%	33.33333333333333%	15.384615384615383
29698:xml	xsd	xml-schema	schema	xml-serialization	c#	xml-namespaces	xpath	jaxb	python	20.0%	66.66666666666666%	30.769230769230766
29699:python	java	c#	c	osx	function	batch-file	flowchart	windows-scripting	ide	0.0%	0.0%	NaN
29701:c#	.net	conversion	python	string-formatting	pixel	matlab	sql-server-2005	tsql	floating-point	10.0%	25.0%	14.285714285714286
29703:iphone	objective-c	opengl	uiview	algorithm	c	c++	rotation	image	ipad	10.0%	33.33333333333333%	15.384615384615383
29717:c++	java	c#	templates	pointers	f#	static	iterator	collections	design	10.0%	33.33333333333333%	15.384615384615383
29725:iphone	android	audio	flash	actionscript-3	java	flex	sounds	live-wallpaper	mediaplayer	0.0%	0.0%	NaN
29736:php	ruby-on-rails	asp.net	html	javascript	caching	expression-design	rss	web-development	frameworks	10.0%	50.0%	16.666666666666668
29738:c++	erlang	python	copy-paste	copy	objective-c	genetic-programming	preg-match	model	generate	10.0%	20.0%	13.333333333333334
29758:python	django	html	string	c#	java	c	sharepoint2007	zend-form	zend-framework	10.0%	25.0%	14.285714285714286
29764:sql-server	sql	stored-procedures	mysql	.net	oracle	transactions	c#	sql-server-2005	snapshot	10.0%	50.0%	16.666666666666668
29781:iphone	objective-c	cocoa-touch	application	uiscrollview	cocoa	box2d	vertex	uitouch	ios	30.0%	100.0%	46.15384615384615
29793:c#	numbers	random	java	c++	formating	string	vb.net	observablecollection	ienumerable	10.0%	50.0%	16.666666666666668
29815:iphone	android	c#	objective-c	safari	cocoa	javascript	cocoa-touch	windows-phone-7	pocketpc	20.0%	100.0%	33.333333333333336
29820:c#	php	c++	javascript	flex	text	delphi	synedit	size	load	0.0%	0.0%	NaN
29821:audio	iphone	algorithm	flex	24bit	java	finch	flash	streaming	avaudioplayer	0.0%	0.0%	NaN
29822:java	file	python	jar	django	windows	pydev	msbuild	copy	ios	20.0%	50.0%	28.571428571428573
29823:c#	objective-c	python	java	javascript	c++	.net	generics	constructor	iphone	0.0%	0.0%	NaN
29828:mysql	sql	magento	iphone	php	database	cfquery	coldfusion	windows	winapi	0.0%	0.0%	NaN
29831:sql	arrays	php	c#	linq	file	mysql	oracle	directory	count	20.0%	66.66666666666666%	30.769230769230766
29833:html	jquery	css	javascript	links	slideshow	ie-hack	internet-explorer	regex	square-bracket	10.0%	100.0%	18.181818181818183
29842:iphone	c#	objective-c	xcode	android	cocoa-touch	time	ios	ipad	asp.net-mvc-2	10.0%	50.0%	16.666666666666668
29860:python	django	asp.net	homework	printing	cherrypy	web-development	c	string	image	10.0%	20.0%	13.333333333333334
29861:mysql	iphone	sql	sql-server-2008	objective-c	drupal	drupal-6	asp.net	oracle	ado.net	0.0%	0.0%	NaN
29864:android	c#	audio	iphone	audio-recording	flash	references	inheritance	c++	playback	0.0%	0.0%	NaN
29907:visual-studio	.net	visual-studio-2008	c#	visual-studio-2010	winforms	resharper	eclipse-rcp	eclipse	cscope	20.0%	66.66666666666666%	30.769230769230766
29909:objective-c	iphone	c#	nsstring	ios	.net	list	cocoa-touch	generics	vb.net	0.0%	0.0%	NaN
29912:sql	sql-server	asp.net	flex	java	entity-framework	connection-pooling	c#	menu	javascript	0.0%	0.0%	NaN
29915:java	generics	c#	inheritance	arrays	accessibility	class	enums	compiler	parameterized	20.0%	50.0%	28.571428571428573
29921:multithreading	java	c++	concurrency	threadpool	iphone	pthreads	mutex	c	service	20.0%	100.0%	33.333333333333336
29939:linux	bash	unix	python	batch	windows	file	c#	ssh	command-line	0.0%	0.0%	NaN
29967:java	jsp	seam2	servletcontext	seam	hibernate	jetty	apache	mod-rewrite	java-ee	10.0%	25.0%	14.285714285714286
29977:jquery	javascript	ajax	html	php	css	json	quote	parsing	htmlentities	10.0%	50.0%	16.666666666666668
29984:web-services	c#	wcf	.net	ruby	dmo	asp.net	thrift-protocol	thrift	redis	20.0%	100.0%	33.333333333333336
29989:sql	sql-server-2005	linq-to-sql	sql-server	join	mysql	postgresql	mongodb-csharp	mongodb	like-operator	0.0%	0.0%	NaN
30009:java	hibernate	django	sql-server	jsp	python	c#	android	editor	graph	10.0%	33.33333333333333%	15.384615384615383
30025:css	html	jquery	positioning	iphone	objective-c	xhtml	flex3	actionscript	flex	20.0%	40.0%	26.666666666666668
30026:jquery	html	javascript	php	css	jquery-ui	wordpress-theming	wordpress	html-lists	validation	10.0%	50.0%	16.666666666666668
30038:c	pointers	c++	c#	arrays	float	visual-c++	java	matlab	math	0.0%	0.0%	NaN
30043:java	javascript	date	iphone	sql-server	php	iphone-sdk-3.0	objective-c	relations	dataset	0.0%	0.0%	NaN
30049:svn	version-control	visual-studio-2008	git	web-services	mercurial	hotkey	development-environment	tfs	eclipse	10.0%	50.0%	16.666666666666668
30051:iphone	video	c#	windows-media-encoder	flash	android	audio	ios	html	ipad	10.0%	20.0%	13.333333333333334
30054:python	django	idle	debian	serial	extension-modules	shared-libraries	pycurl	libcurl	osx	10.0%	33.33333333333333%	15.384615384615383
30064:.net	c#	asp.net	.net-4.0	c++	namespaces	visual-c++	.net-3.5	unmanaged	frameworks	10.0%	20.0%	13.333333333333334
30086:maven-2	maven	eclipse	java	svn	ant	repository	red5	tomcat	javax.comm	0.0%	0.0%	NaN
30115:java	c#	email	jms	android	iphone	javamail	attachment	mailto	memory-leaks	0.0%	0.0%	NaN
30118:java	python	list	homework	math	linked-list	c#	php	tuples	generator	10.0%	50.0%	16.666666666666668
30130:string	java	c#	c++	sql	php	c	sql-server-2005	tsql	ascii	10.0%	33.33333333333333%	15.384615384615383
30133:ruby-on-rails	ruby-on-rails-3	iphone	ruby	core-audio	audio	wordpress	blogs	ios	ipad	20.0%	40.0%	26.666666666666668
30141:javascript	android	c	iphone	c++	java	jquery	debugging	pdf	html	10.0%	33.33333333333333%	15.384615384615383
30151:c#	winforms	.net	wpf	java	winapi	events	windows	iphone	objective-c	10.0%	33.33333333333333%	15.384615384615383
30152:c++	c#	pointers	conversion	linux	coding-style	language-agnostic	parameters	destructor	c++-faq	10.0%	33.33333333333333%	15.384615384615383
30153:security	c#	asp.net	server	file-upload	ipad	ms-access-2007	ms-access	drupal-7	ftp	0.0%	0.0%	NaN
30162:design-patterns	programming-languages	java	design	oop	resources	c#	programming-paradigms	language-design	functional-programming	10.0%	33.33333333333333%	15.384615384615383
30165:jquery	javascript	html	select	css	selectedindex	option	dynamic	google-chrome	getjson	20.0%	40.0%	26.666666666666668
30171:sql	sql-server	mysql	database	sql-server-2005	foreign-keys	asp.net	.net	oledb	vfp	10.0%	33.33333333333333%	15.384615384615383
30180:asp.net	javascript	jquery	popup	c#	facebook	facebook-like	modal	submit	close	10.0%	50.0%	16.666666666666668
30192:php	iphone	r	objective-c	algorithm	jquery	ireport	time-series	opengl-es	statistics	0.0%	0.0%	NaN
30198:css	iphone	html	javascript	resize	opengl-es	float	div	borders	android	10.0%	33.33333333333333%	15.384615384615383
30199:c#	java	asp.net	f#	php	regex	memcached	comparison	httpruntime.cache	windows	0.0%	0.0%	NaN
30218:actionscript-3	events	swing	java	flash	multithreading	event-handling	c#	wpf	flex	0.0%	0.0%	NaN
30225:iphone	objective-c	ios	ipad	httprequest	memory-management	cocoa-touch	oauth	xauth	nsmutableurlrequest	30.0%	60.0%	40.0
30232:c#	.net	visual-studio	operating-system	visual-studio-2010	winforms	mixer	audio	vb.net	ms-office	0.0%	0.0%	NaN
30233:iphone	blackberry	javascript	gmail	api	blackberry-simulator	appstore-approval	loops	google	asp.net	10.0%	100.0%	18.181818181818183
30234:database	nhibernate	oracle	.net	linq-to-sql	fluent-nhibernate	informix	nosql	orm	sql	10.0%	33.33333333333333%	15.384615384615383
30238:html	forms	jquery	javascript	submit	asp.net	php	button	asp	label	20.0%	50.0%	28.571428571428573
30240:php	arrays	sql	c++	oracle	homework	java	javascript	mysql	objective-c	10.0%	50.0%	16.666666666666668
30243:apache	mod-rewrite	.htaccess	url-rewriting	asp.net	redirect	php	webbrowser	cross-domain	same-origin-policy	0.0%	0.0%	NaN
30256:ruby	http	objective-c	python	json	c#	jquery	proxy	cocoa	iphone	10.0%	20.0%	13.333333333333334
30266:c#	asp.net	winapi	windows	exception	windows-server-2008	windows-server-2003	firewall	reporting-services	deployment	0.0%	0.0%	NaN
30293:website	career-development	lucene	nutch	web-crawler	xapian	java	software-engineering	programming-languages	sharepoint	10.0%	25.0%	14.285714285714286
30304:hibernate	entity-framework	java	annotations	spring	hibernate-mapping	mysql	entity-framework-4	.net	persistence	20.0%	100.0%	33.333333333333336
30311:.net	unity	django	xna	scalability	terracotta	spring	performance	clustering	vsam	0.0%	0.0%	NaN
30314:c#	asp.net	.net	cookies	javascript	html	http	http-post	vb.net	jsp	10.0%	25.0%	14.285714285714286
30344:c#	sql	sql-server	mysql	sql-server-2005	sql-server-2008	jdbctemplate	hsqldb	spring	junit	0.0%	0.0%	NaN
30349:asp.net	html	c#	table	vb.net	jquery	css	gridview	checkbox	devexpress	30.0%	100.0%	46.15384615384615
30382:java	web-services	asp.net	php	android	javascript	c#	agile	project-management	code-review	0.0%	0.0%	NaN
30384:css	html	firefox	javascript	google-chrome	fonts	php	colors	coding-style	stylesheet	10.0%	50.0%	16.666666666666668
30385:multithreading	c	iphone	wpf	c#	.net	callable	java	process	pthreads	10.0%	33.33333333333333%	15.384615384615383
30391:wpf	c#	.net	gui	iphone	java	qt	listbox	border	xaml	0.0%	0.0%	NaN
30408:c#	unit-testing	oop	testing	automated-tests	.net	java	abstract-class	interface	tdd	30.0%	60.0%	40.0
30417:jquery	c#	css	html	tooltip	internet-explorer-7	tapestry	applet	jquery-ui-tabs	jquery-ui	0.0%	0.0%	NaN
30430:php	sql	mysql	email	iphone	query	outlook	forms	validation	asp-classic	30.0%	75.0%	42.857142857142854
30431:c++	stl	map	c	iterator	templates	pointers	stdvector	arrays	objective-c	20.0%	100.0%	33.333333333333336
30438:asp.net	php	forms-authentication	facebook	session	login	javascript	session-state	c#	asp.net-mvc-3	10.0%	20.0%	13.333333333333334
30465:flash	jquery	javascript	php	html	php5	asp.net	active-window	projector	video	0.0%	0.0%	NaN
30483:java	licensing	unit-testing	php	rdf	semantic	jena	python	non-gpl	bsd	0.0%	0.0%	NaN
30490:jquery	javascript	internet-explorer	internet-explorer-8	css	webbrowser	controls	webbrowser-control	custom-controls	vb.net	10.0%	33.33333333333333%	15.384615384615383
30500:c++	java	c#	programming-languages	jvm	compiler	scripting-language	string	microcontroller	pic	0.0%	0.0%	NaN
30511:asp.net	upload	c#	javascript	file-upload	.net	dropdownlist	html	jquery	php	10.0%	25.0%	14.285714285714286
30515:c#	asp.net	active-directory	.net	java	passwords	windows	security	open-source	authentication	30.0%	60.0%	40.0
30518:maven-2	java	maven	eclipse	ear	m2eclipse	tomcat	nexus	svn	maven-3	20.0%	66.66666666666666%	30.769230769230766
30563:jquery	javascript	jquery-selectors	html	dom	css	javascript-events	ajax	prototypejs	prototype	20.0%	66.66666666666666%	30.769230769230766
30583:asp.net	c#	gridview	mysql	devexpress	findcontrol	eval	split	asp.net-mvc	html	10.0%	100.0%	18.181818181818183
30585:c#	sockets	.net	java	c	android	write	read	tcpclient	reconnect	10.0%	50.0%	16.666666666666668
30589:.htaccess	apache	mod-rewrite	redirect	php	c#	url-rewriting	regex	web-crawler	sockets	0.0%	0.0%	NaN
30597:php	c#	javascript	asp.net	twitter	javascript-library	javascript-events	codeigniter	curl	libcurl	0.0%	0.0%	NaN
30600:c++	library	javascript	visual-studio-2010	qt	python	copy-paste	copy	openmp	mingw64	0.0%	0.0%	NaN
30608:c#	python	sql-server-2005	math	numbers	php	sql-server	convert	decimals	string	0.0%	0.0%	NaN
30615:excel	algorithm	excel-vba	vba	time	random	vb.net	c#	openoffice-calc	spreadsheet	10.0%	100.0%	18.181818181818183
30618:sql	mysql	php	sql-server-2005	sql-server	excel	database	date	vb.net	query	0.0%	0.0%	NaN
30645:sql	oracle	.net	ruby	arrays	relational-database	database	mysql	indexing	namevaluecollection	10.0%	25.0%	14.285714285714286
30648:date	datetime	sql	java	iphone	objective-c	tsql	sql-server-2005	sql-server-2008	sql-server	10.0%	25.0%	14.285714285714286
30665:mysql	sql	homework	php	select	max	update	lambda	nhibernate-queryover	nhibernate	0.0%	0.0%	NaN
30689:apache	.htaccess	url-rewriting	redirect	mod-rewrite	php	oracle10g	python	sitemap	scrapy	20.0%	40.0%	26.666666666666668
30709:c++	templates	visual-c++	stl	overloading	overload-resolution	visual-studio	string	function-calls	borland	10.0%	33.33333333333333%	15.384615384615383
30710:php	c#	python	facebook	.net	php5	benchmarking	file-io	linux	storage	10.0%	33.33333333333333%	15.384615384615383
30714:python	django	pycurl	serialization	json	cherrypy	mod-python	apache2	debian	google-app-engine	20.0%	50.0%	28.571428571428573
30746:mysql	sql	php	sql-server-2008	tsql	query	timestamp	table	join	date	0.0%	0.0%	NaN
30752:c#	php	python	stringtemplate	shell	bash	xml	linq-to-xml	xelement	linq	0.0%	0.0%	NaN
30757:c#	.net	java	c	heap	runtime	visual-c++	c++	memory-management	version	20.0%	40.0%	26.666666666666668
30773:xml	c#	.net	dom	xpath	serialization	html	openid	escaping	html5	20.0%	100.0%	33.333333333333336
30774:wcf	iphone	.net	security	web-services	azure	silverlight	rpc	communication	https	20.0%	66.66666666666666%	30.769230769230766
30778:svn	git	version-control	deployment	mercurial	tortoisesvn	unix	vsto	clickonce	hgignore	0.0%	0.0%	NaN
30783:asp.net	jquery	c#	html	javascript	.net	visual-studio	icons	colorbox	session	10.0%	50.0%	16.666666666666668
30789:c#	google-app-engine	django	model	orm	android	entity-framework	wordpress	nhibernate	entity	0.0%	0.0%	NaN
30802:mysql	database	java	sql-server	.net	oracle	sql	sqlite	c#	sybase	0.0%	0.0%	NaN
30806:php	c#	html	python	jquery	javascript	clojure	security	hacking	regex	10.0%	25.0%	14.285714285714286
30813:regex	java	javascript	asp.net	c#	python	comma	split	ruby-on-rails	javamail	0.0%	0.0%	NaN
30833:exception	ruby-on-rails	exception-handling	ruby-on-rails-3	fastercsv	windows	ruby	version	windows-vista	cvs	0.0%	0.0%	NaN
30845:c++	gcc	c	jquery	json	python	copy-paste	copy	audio	java	0.0%	0.0%	NaN
30864:forms	php	localization	editor	ssis	symfony	credit-card	security	file-rename	plugins	0.0%	0.0%	NaN
30869:php	cakephp	parsing	session	apache	nginx	php5	dreamweaver	f#-interactive	f#	10.0%	50.0%	16.666666666666668
30881:ajax	jquery	javascript	php	curl	c#	asp.net	asynchronous	webclient	httpwebrequest	20.0%	50.0%	28.571428571428573
30886:python	google-app-engine	django	pil	types	string	exception	magento	cherrypy	web-development	10.0%	33.33333333333333%	15.384615384615383
30904:rss	php	javascript	facebook	java	feeds	iphone	copy-paste	web-applications	dhtml	0.0%	0.0%	NaN
30918:osx	c#	windows	c++	linux	operating-system	java	carbon	graphics	cocoa	0.0%	0.0%	NaN
30925:eclipse	java	maven	maven-2	plugins	django	scala	intellij-idea	repository	osgi	0.0%	0.0%	NaN
30938:bash	asp.net	c#	file	gzip	linux	emacs	visual-c++-2010	intellisense	visual-studio-2010	0.0%	0.0%	NaN
30945:python	windows	visual-studio-2010	qt	eclipse	visual-studio	java	pydev	code-analysis	pylint	10.0%	50.0%	16.666666666666668
30947:c#	arrays	c	iphone	php	c++	javadoc	list	alglib	jquery-plugins	0.0%	0.0%	NaN
30948:php	c#	jboss-tools	jboss-portal	jboss	java	osx	mumps	cocoa	objective-c	10.0%	50.0%	16.666666666666668
30954:mercurial	svn	git-svn	git	asp.net	netbeans	shell	tab-completion	bash	graph	0.0%	0.0%	NaN
30967:ruby-on-rails	ruby	python	ruby-on-rails-3	rvm	upgrade	ruby-on-rails-3.1	shell	bash	nagios	10.0%	33.33333333333333%	15.384615384615383
30982:sockets	udp	java	c#	.net	multicast	network-programming	tcp	networking	asynchronous	10.0%	25.0%	14.285714285714286
30986:javascript	jquery	json	php	java	facebook-graph-api	objective-c	ssl	libcurl	c	10.0%	25.0%	14.285714285714286
30987:sql	sql-server	mysql	sql-server-2008	sql-server-2005	database-design	myisam	postgresql	standards	ssms	10.0%	50.0%	16.666666666666668
30991:email	xml	mysql	namespaces	soap	rabbitmq	amqp	message-queue	messaging	rss	0.0%	0.0%	NaN
30995:sql-server	sql	database	methods	query	mysql	sql-server-2005	javascript	oracle	java	0.0%	0.0%	NaN
30999:c#	java	css	javascript	constructor	php	syntax	binary	html	delphi	0.0%	0.0%	NaN
31008:mysql	sql	sql-server	insert	sql-server-2008	innodb	php	sql-server-2005	tsql	constraints	20.0%	50.0%	28.571428571428573
31022:sql	mysql	database	homework	sum	dataset	oracle	name-length	auto-generate	db2	0.0%	0.0%	NaN
31060:c#	sql-server-2005	web-services	android	rest	wcf	python	iphone	send	image	0.0%	0.0%	NaN
31068:javascript	jquery	load	click	ajax	css	prototype	content	after	span	10.0%	25.0%	14.285714285714286
31091:php	arrays	ruby	c#	powershell	c++	search	mysql	utf-8	tamil	20.0%	66.66666666666666%	30.769230769230766
31108:java	eclipse	xcode	qt	dependencies	plugins	jar	clojure	iphone	library	10.0%	33.33333333333333%	15.384615384615383
31110:asp.net	javascript	c#	form-validation	gridview	jquery	sql	mvc	usercontrols	asp-classic	20.0%	100.0%	33.333333333333336
31141:c#	unit-testing	oop	java	c++	interface	.net	redirect	redirection	bash	10.0%	25.0%	14.285714285714286
31166:regex	c#	split	homework	haskell	java	.net	accents	javascript	parsing	20.0%	66.66666666666666%	30.769230769230766
31175:sql	mysql	linq	sql-server	c#	php	join	select	linq-to-sql	sql-server-2008	20.0%	100.0%	33.333333333333336
31176:multithreading	eclipse	iphone	c#	mysql	git	git-add	winapi	c++	xquery	0.0%	0.0%	NaN
31183:mysql	transactions	sql-server	postgresql	oracle	c#	entity-framework-4	database	python	sql	20.0%	50.0%	28.571428571428573
31185:image	java	c#	asp.net	gallery	android	c++	firefox	coldfusion	java-me	10.0%	33.33333333333333%	15.384615384615383
31188:sql-server	sql	postgresql	mysql	php	database-connection	oracle	ms-access	vb.net	dba	10.0%	100.0%	18.181818181818183
31189:c#	zip	java	file	vb.net	ruby	pdf	character-encoding	c	visualforce	0.0%	0.0%	NaN
31220:nhibernate	javascript	python	ado.net	ruby-on-rails	apply	collections	java	display	actionscript-3	0.0%	0.0%	NaN
31230:android	html	c#	css	spacing	c++	java	robotium	childactivity	eclipse	10.0%	50.0%	16.666666666666668
31232:c#	iphone	.net	flash	teradata	sql	resources	limits	textfiles	jdeveloper	10.0%	100.0%	18.181818181818183
31265:c#	.net	exception	c++	exception-handling	jquery	javascript	string	recursion	stack	30.0%	75.0%	42.857142857142854
31274:xml	c#	xslt	xpath	android	php	asp.net	xaml	wpf	regex	10.0%	33.33333333333333%	15.384615384615383
31286:sql-server	database	postgresql	mysql	sybase	oracle	java	sql	key-value-store	fault-tolerance	10.0%	50.0%	16.666666666666668
31290:eclipse	maven-2	build	java	visual-studio	plugins	msbuild	maven	build-process	make	10.0%	25.0%	14.285714285714286
31296:java	core-data	iphone	collections	arrays	xcode	objective-c	many-to-many	entity-framework-4	entity-framework	20.0%	66.66666666666666%	30.769230769230766
31349:javascript	jquery	html	ajax	jquery-validate	validation	c#	css	get	post	20.0%	100.0%	33.333333333333336
31370:.net	c#	iphone	regex	email	html	sybase	timestamp	iphone-sdk-3.0	objective-c	0.0%	0.0%	NaN
31376:c++	inheritance	destructor	templates	c#	compiler-generated	abstract-class	constructor-chaining	derived	type-erasure	20.0%	100.0%	33.333333333333336
31415:java	video	regex	windows	resources	html	conferences	charts	socket.io	embed	0.0%	0.0%	NaN
31417:html	php	java	upload	forms	file-upload	javascript	filepath	jsp	asp.net-mvc	10.0%	25.0%	14.285714285714286
31423:c#	sql	java	.net	datetime	return-value	hibernate	nullpointerexception	collections	groovy	10.0%	50.0%	16.666666666666668
31437:php	sql	cookies	encryption	asp.net	openid	jdbc	oracle	java	php5	0.0%	0.0%	NaN
31441:wcf	web-services	php	c#	http-post	fiddler	asp.net	rest	json	.net	0.0%	0.0%	NaN
31452:algorithm	mysql	php	java	magento	c#	asynchronous	f#	syntactic-sugar	.net-4.0	0.0%	0.0%	NaN
31456:oop	c#	mapping	entity-framework	nhibernate	design-patterns	hibernate	fluent-nhibernate	mathematical-optimization	discrete-mathematics	10.0%	50.0%	16.666666666666668
31469:design	css	html	programming-languages	web-development	coding-style	flowcharts	distributed	filesystems	networking	10.0%	25.0%	14.285714285714286
31483:image	php	css	upload	javascript	html	c#	iphone	img	gui	20.0%	100.0%	33.333333333333336
31485:sql	mysql	sql-server	tsql	join	sql-server-2005	order-by	linq-to-sql	c#	sql-server-2008	10.0%	100.0%	18.181818181818183
31494:regex	php	c#	string	java	awk	visual-studio-2008	plugins	ide	parsing	10.0%	50.0%	16.666666666666668
31495:java	algorithm	c	sql	memory	size	pointers	teradata	web-development	.net	10.0%	50.0%	16.666666666666668
31517:facebook	asp.net	openid	ruby-on-rails	encryption	asp.net-mvc	salt	hashing	authlogic	ruby	0.0%	0.0%	NaN
31542:c#	java	sockets	xml-serialization	networking	serialization	xmlserializer	file-io	xml	rsacryptoserviceprovider	10.0%	33.33333333333333%	15.384615384615383
31546:wpf	opengl	android	windows	ios	objective-c	java	uigesturerecognizer	uiviewanimation	uiview	0.0%	0.0%	NaN
31571:multithreading	java	c++	c#	synchronization	c	sleep	.net	python	barrier	10.0%	20.0%	13.333333333333334
31576:c#	.net	castle-windsor	entity-framework	asp.net-mvc	java	structuremap	reflection	fluent-nhibernate	poco	10.0%	25.0%	14.285714285714286
31578:c#	php	math	hex	formatting	c++	random	java	value	twos-complement	0.0%	0.0%	NaN
31582:css	html	javascript	text	alignment	ruby-on-rails	ruby	c#	img	jquery	0.0%	0.0%	NaN
31583:performance	image	c#	mysql	iphone	cocoa-touch	java	android	git	cvs	0.0%	0.0%	NaN
31590:c++	vector	c#	arrays	c	pointers	java	stl	memory	sizeof	30.0%	75.0%	42.857142857142854
31597:http	c#	c	curl	chunked-encoding	sockets	http-headers	.net	php	tcp	30.0%	75.0%	42.857142857142854
31608:java	gwt	books	frameworks	c	ruby	patterns	ruby-on-rails	grails	reflection	10.0%	33.33333333333333%	15.384615384615383
31628:windows	c#	windows-xp	.net	php	visual-c++	mysql	remote	eventlog	administration	10.0%	33.33333333333333%	15.384615384615383
31635:.net	c#	visual-studio	dll	db2	.net-4.0	entity-framework	frameworks	visual-c++	deployment	10.0%	33.33333333333333%	15.384615384615383
31638:c#	.net	jquery	javascript	serialization	multithreading	gdi+	gdi	homework	big-o	0.0%	0.0%	NaN
31640:eclipse	java	maven-2	plugins	maven	intellij-idea	osgi	export	product	nexus	20.0%	66.66666666666666%	30.769230769230766
31643:android	jquery-ui	jquery	java	drop	triggers	xcode	iphone-sdk-4.0	iphone	android-widget	0.0%	0.0%	NaN
31669:c#	mysql	sql-server-2005	android	php	asp.net	sql	tsql	python	scheme	20.0%	50.0%	28.571428571428573
31691:c#	sql-server	java	.net	oracle	sql	connection	mysql	database	mono	20.0%	50.0%	28.571428571428573
31704:asp.net-mvc	.net	c#	exception-handling	exception	java	asp.net-mvc-2	asp.net-mvc-3	asp.net	iis	30.0%	60.0%	40.0
31707:ruby	c#	java	reflection	visual-studio-2008	ruby-on-rails-3	.net	interface	metaprogramming	selenium	0.0%	0.0%	NaN
31713:arrays	php	c#	python	maximum	indices	numpy	ruby	android	expandablelistview	0.0%	0.0%	NaN
31715:c++	c#	dll	jna	java	c	gcc	serial-port	library	sharepoint2010	10.0%	25.0%	14.285714285714286
31725:java	c++	javascript	php	iphone	asp.net	caching	google-maps-api-3	google-maps	toolbar	0.0%	0.0%	NaN
31728:asp.net	javascript	c#	jquery	forms	.net-3.5	controls	postback	anchor	modal-dialog	20.0%	66.66666666666666%	30.769230769230766
31735:iphone	android	html5	ipad	google-app-engine	marketing	blackberry	geolocation	licensing	saas	0.0%	0.0%	NaN
31736:c#	sql	asp.net	sql-server-2005	php	sql-server	mysql	asp.net-membership	membership-provider	mvc	20.0%	100.0%	33.333333333333336
31743:.net	c#	frameworks	interop	com	activex	asp.net	iphone	objective-c	x64	10.0%	50.0%	16.666666666666668
31780:c	tips-and-tricks	web-development	c++	php	enterprise-library	logging	vsam	db2	javascript	0.0%	0.0%	NaN
31811:asp.net	forms	winforms	c#	jquery	html	javascript	submit	.net	textbox	10.0%	25.0%	14.285714285714286
31824:iphone	android	objective-c	uiview	xcode	drag	iphone-sdk-4.1	mkmapview	annotations	xaml	20.0%	50.0%	28.571428571428573
31829:python	architecture	php	c	fixnum	bignum	ruby	operators	.net	linq	0.0%	0.0%	NaN
31850:javascript	html	xml	dom	xslt	css	xsltprocessor	browser	htmltidy	nhaml	20.0%	50.0%	28.571428571428573
31857:.htaccess	mod-rewrite	apache	redirect	subdomain	url-rewriting	rewrite	url	cgi	perl	20.0%	100.0%	33.333333333333336
31906:api	oauth	twitter	php	iphone	facebook	twitter-api	authentication	http	twitter-oauth	30.0%	60.0%	40.0
31907:maven-2	java	ant	maven	antrun	eclipse	netbeans	groovy	maven-plugin	email	0.0%	0.0%	NaN
31927:wpf	silverlight	osx	javascript	xaml	c#	ios	apple	android	java	0.0%	0.0%	NaN
31942:iphone	c++	objective-c	python	assembly	data-structures	cocoa-touch	dll	injection	design-patterns	0.0%	0.0%	NaN
31955:c	math	java	c++	algorithm	macros	c-preprocessor	preprocessor	complexity	factorial	0.0%	0.0%	NaN
31974:c#	java	class	php	inheritance	unit-testing	nunit	objective-c	generics	stl	10.0%	50.0%	16.666666666666668
